,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,マピュース,牝3,52.0,横山武,和田勇,美浦,2022105467,01170,マインドユアビスケッツ  Mind Your Biscuits(米)  ,フィルムフランセ  ,シンボリクリスエス  ,-0.6865125652891575,8
1,2,2,トランキリテ,牡6,57.0,小沢,松永幹,栗東,2019104556,01185,ルーラーシップ  ,シャルール  ,ゼンノロブロイ  ,0.10935485371189241,6
2,3,3,エルトンバローズ,牡5,58.0,川田,杉山晴,栗東,2020100680,01088,ディープブリランテ  ,ショウナンカラット  ,ブライアンズタイム  Brian's Time(米)  ,0.818754470233324,2
3,4,4,セブンマジシャン,牡5,57.0,バデル,高野,栗東,2020103521,05644,ジャスタウェイ  ,ハピネスダンサー  ,メイショウサムソン  ,0.6379236114624671,3
4,5,5,シンフォーエバー,牡3,54.0,松若,森秀,栗東,2022110114,01154,Complexity  ,Praising  ,Pulpit  ,-0.7597295975981234,9
5,5,6,ジューンオレンジ,牝5,55.0,吉村,長谷川,栗東,2020100909,01216,ジャスタウェイ  ,アドマイヤサブリナ  ,シンボリクリスエス  ,0.3779545193482011,4
6,6,7,ウォーターリヒト,牡4,58.0,菅原明,石橋,栗東,2021100953,01179,ドレフォン  Drefong(米)  ,ウォーターピオニー  ,ヴィクトワールピサ  ,0.12975871991893762,5
7,6,8,エコロヴァルツ,牡4,57.0,坂井,牧浦,栗東,2021101436,01163,ブラックタイド  ,プティプランセス  ,キングカメハメハ  ,-1.0661365994512757,10
8,7,9,ブルーミンデザイン,牡4,57.0,団野,宮本,栗東,2021105283,01180,ロゴタイプ  ,レイトブルーマー  ,ジャングルポケット  ,-0.49652614431534814,7
9,7,10,コレペティトール,セ5,57.0,井上,中竹,栗東,2020103043,01151,ジャスタウェイ  ,ベガスナイト  ,コロナドズクエスト  Coronado's Quest(米)  ,-2.984866508790714,11
10,8,11,キープカルム,牡4,58.0,松山,中竹,栗東,2021105119,01126,ロードカナロア  ,ダンスアミーガ  ,サクラバクシンオー  ,1.4904079325983917,1
11,8,12,メイショウシンタケ,牡7,57.0,高杉,千田,栗東,2018106318,01213,ワールドエース  ,アドマイヤビアン  ,アドマイヤコジーン  ,-4.195032980007071,12
