,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,クランドゥイユ,牝3,52.0,▲古川奈,前川,栗東,2022110076,01190,Kingman  (英)  ,ヴィラダモーレ  Villa d'Amore(愛)  ,Mastercraftsman  ,-2.9400805445033296,10
1,1,2,アクデニズ,牡3,57.0,吉田隼,小笠,美浦,2022103851,01095,ミッキースワロー  ,アレクサンドレッタ  ,ダイワメジャー  ,-3.5862869903310814,12
2,2,3,アンジュフラム,牝3,55.0,木幡巧,高橋文,美浦,2022102168,01162,リオンディーズ  ,ハーツイグニション  ,ハーツクライ  ,-3.4528513838140578,11
3,2,4,ヒルノレーダン,牝3,55.0,古川吉,昆,栗東,2022103816,01015,サートゥルナーリア  ,ヒルノリスボン  ,マンハッタンカフェ  ,-0.8438997125261802,4
4,3,5,ミステンザン,牝3,52.0,▲和田陽,和田郎,美浦,2022104434,01223,オルフェーヴル  ,テンザンコノハナ  ,カリズマティック  Charismatic(米)  ,-1.279669648667827,6
5,3,6,ガンビーチ,牝3,55.0,横山典,加藤征,美浦,2022102087,00660,ヤングマンパワー  ,ラヴィオリ  ,サクラバクシンオー  ,-3.824456927498334,13
6,4,7,メイショウキンタイ,牡3,57.0,武豊,高橋亮,栗東,2022100068,00666,フィエールマン  ,ビーマイステディ  ,ヴィクトワールピサ  ,2.7846034282661205,1
7,4,8,スマイルラッシュ,牝3,55.0,北村友,藤原,栗東,2022104657,01102,ブラックタイド  ,ウィンターコスモス  ,キングカメハメハ  ,-2.3116485751397167,8
8,5,9,エバーステイ,牝3,55.0,横山和,久保田,美浦,2022104686,01140,オルフェーヴル  ,エバーシャルマン  ,ハーツクライ  ,-1.5637209618344776,7
9,5,10,ブライトゲイザー,牡3,57.0,池添,田中勝,美浦,2022105540,01032,イスラボニータ  ,ライトニングホーク  ,ディープインパクト  ,-1.1330260178744145,5
10,6,11,ヒルノガリシア,牡3,57.0,松岡,北出,栗東,2022103815,01085,ノーブルミッション  Noble Mission(英)  ,ヒルノケアンズ  ,ハーツクライ  ,-6.298615040466915,16
11,6,12,ヤマノインパクト,牡3,57.0,丹内,本間,美浦,2022104559,01091,カリフォルニアクローム  California Chrome(米)  ,センティフォリア  ,ディープインパクト  ,-4.548290889232623,14
12,7,13,ラマヌジャン,牡3,57.0,浜中,宮地,栗東,2022104385,01115,カリフォルニアクローム  California Chrome(米)  ,オールザットジャズ  ,タニノギムレット  ,0.21696181725029032,2
13,7,14,シャインフリーリー,牡3,57.0,キング,矢嶋,美浦,2022101495,05643,ウインブライト  ,フィールフリーリー  ,アグネスタキオン  ,-4.732931327298809,15
14,8,15,ドルチェルナ,牝3,55.0,佐々木,辻,美浦,2022101699,01197,アドマイヤムーン  ,ラドルチェ  La Dolce(米)  ,Gone West  ,-2.858889131690166,9
15,8,16,コスタヴェルデ,牝3,52.0,▲舟山,鹿戸,美浦,2022105829,01221,サートゥルナーリア  ,パルクデラモール  ,ディープインパクト  ,-0.682264167143942,3
