,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,アゼム,牡3,57.0,国分優,坂口,栗東,2022102823,01125,ヘンリーバローズ  ,シャルロッカ  ,タニノギムレット  ,-0.13688656141613412,2
1,2,2,カフジアッサム,牡3,57.0,鮫島良,河嶋,栗東,2022105881,01099,マクフィ  Makfi(英)  ,ティイ  ,エイシンフラッシュ  ,-2.387691556225846,12
2,3,3,オゴオゴ,牡3,57.0,角田和,中尾,栗東,2022100525,01186,リオンディーズ  ,シェイラトス  ,Galileo  (愛)  ,-0.9036854305728922,8
3,4,4,キングベル,牡3,56.0,☆吉村,鈴木孝,栗東,2022103050,01216,オルフェーヴル  ,オーティニャック  Autignac(仏)  ,Solon  ,-1.5947161708712208,10
4,4,5,アイムアクイーン,牝3,55.0,田中健,荒川,栗東,2022100181,01114,キンシャサノキセキ  ,ダイワエターナル  ,ロードカナロア  ,-0.13316845101880456,1
5,5,6,モズノセイギ,牡3,57.0,団野,荒川,栗東,2022102648,01180,モズアスコット  ,セイギハカツ  ,Raven's Pass  ,-4.817609994115606,13
6,5,7,マスターライセンス,牡3,57.0,小沢,石坂,栗東,2022104927,01185,サートゥルナーリア  ,トップライセンス  ,キンシャサノキセキ  ,-1.3013176163952196,9
7,6,8,シーラスストリーク,牝3,55.0,バデル,武英,栗東,2022104833,05644,キズナ  ,ジェットセッティング  Jet Setting(愛)  ,Fast Company  ,-0.7974898300706192,6
8,6,9,エリカマルセイユ,牝3,55.0,田口,友道,栗東,2022102797,01208,キズナ  ,ティズウインディ  Tiz Windy(米)  ,Tiznow  ,-0.6028929377774173,4
9,7,10,マイネルビスマルク,牡3,57.0,松若,梅田,栗東,2022100081,01154,ゴールドシップ  ,マイネグロリアーナ  ,Rock Hard Ten  ,-0.7363738087565035,5
10,7,11,デルタフォー,牡3,56.0,☆高杉,藤岡,栗東,2022101651,01213,アメリカンペイトリオット  ,スタリア  ,アルカセット  Alkaased(米)  ,-0.8603123650568916,7
11,8,12,アンビアンス,牝3,55.0,酒井,清水久,栗東,2022106634,01034,キズナ  ,クリアリーコンフューズド  Clearly Confused(米)  ,Successful Appeal  (米)  ,-0.3466942090156139,3
12,8,13,セプトラム,セ3,57.0,菱田,渡辺,栗東,2022105811,01144,レイデオロ  ,ソベラニア  Soberania(独)  ,Monsun  ,-1.776500249287739,11
