,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,フランクスピード,牝3,54.0,バデル,高野,栗東,2022104648,05644,Frankel  ,インピード  ,Bated Breath  ,-1.4641725035479434,7
1,1,2,グランパリッシュ,牝4,56.0,泉谷,畑端,栗東,2021100708,01182,シュヴァルグラン  ,カネトシパリッシュ  ,Tapit  (米)  ,1.1770835746677637,1
2,2,3,デボラ,牝3,54.0,団野,西園正,栗東,2022100357,01180,ビッグアーサー  ,トワエモア  ,エンパイアメーカー  Empire Maker(米)  ,0.6215466787764813,2
3,2,4,アウクソー,牝5,56.0,秋山稔,平田,栗東,2020103261,01181,サトノアラジン  ,ヴィリエルバクル  ,Sea The Stars  Sea the Stars(愛)  ,-3.7940056604754306,13
4,3,5,ハッピーサプライズ,牡4,58.0,中井,佐藤吉,美浦,2021106395,01141,レッドファルクス  ,ハッピーパーティー  ,クロフネ  ,-4.364490555316583,15
5,3,6,ビーアイフォルテ,牝3,54.0,国分恭,牧田,栗東,2022104515,01124,シルバーステート  ,ビットアリエス  ,ヨハネスブルグ  Johannesburg(米)  ,-0.7399634799639692,5
6,4,7,ブラヴィーノ,牡6,55.0,▲田山,天間,美浦,2019110122,01220,Klimt  ,Brave Cause  ,Giant's Causeway  (米)  ,-4.545457428817862,16
7,4,8,ブルーサンセット,牝3,53.0,☆吉村,奥村豊,栗東,2022104698,01216,アドマイヤマーズ  ,エルビッシュ  ,キングカメハメハ  ,-1.6583208086455494,8
8,5,9,ラヴェンデル,牝3,54.0,田口,吉村,栗東,2022106637,01208,キンシャサノキセキ  ,ザナ  ,Galileo  (愛)  ,-0.5861482054014809,4
9,5,10,フォティック,牡5,58.0,酒井,飯田,栗東,2020100271,01034,エイシンヒカリ  ,エイシンミント  ,ジャングルポケット  ,-4.278503183989346,14
10,6,11,アートフォーム,牝4,56.0,松若,畑端,栗東,2021102433,01154,シュヴァルグラン  ,ラテアート  ,サクラバクシンオー  ,-4.849392793435901,17
11,6,12,ペガサスノース,牝3,54.0,亀田,高柳大,栗東,2022101053,01176,ロードカナロア  ,マリンフェスタ  ,サクラバクシンオー  ,-1.2097024020416853,6
12,7,13,カフジキアッキエレ,牝5,56.0,松山,森田,栗東,2020103256,01126,モーリス  ,ヴァイスハイト  ,アドマイヤベガ  ,0.5350436677502061,3
13,7,14,マーゴットカーラ,牝3,54.0,小沢,石坂,栗東,2022100492,01185,エピファネイア  ,ベラルーナ  ,ディープインパクト  ,-2.8969364873488774,10
14,7,15,セサンパ,牝3,53.0,☆西塚,寺島,栗東,2022106915,01200,サートゥルナーリア  ,チャリオット  ,Dark Angel  ,-4.872226714633152,18
15,8,16,ワインクーラー,牝3,54.0,菱田,石橋,栗東,2022106905,01144,モズアスコット  ,インプレショニスト  ,ディープインパクト  ,-3.751954967311433,12
16,8,17,ロードリレーション,牡4,57.0,☆高杉,辻野,栗東,2021100145,01213,キズナ  ,グラナダ  ,Galileo  (愛)  ,-3.6750023899930304,11
17,8,18,ラインピクシー,牝3,54.0,坂井,長谷川,栗東,2022103291,01163,サトノダイヤモンド  ,タムロウイング  ,ブラックホーク  ,-2.841247458781833,9
