,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,スイートオレンジ,牝4,56.0,西村淳,中川,,13.3,5,美浦,2022103494,01171,ゴールドシップ,ヴィーナスベルト,コンデュイット,0.21082279102549062,5,-0.43463094361635873,15,-0.06480829486473992,13,-0.1774841084789877,5,0.07241590527193978,0.060245317995790026
1,1,2,プリズマジコ,牡5,58.0,原,高橋忠,,22.0,9,栗東,2021106077,01184,キズナ,グラントリノ,グランデラ,-0.5404322868323165,12,-0.05766855588146141,3,-0.04412015988391467,9,-1.4921871342932274,14,0.019447585733086727,0.036421033152000334
2,2,3,フナデ,牡5,58.0,木幡巧,嘉藤,,102.5,17,美浦,2021103790,01162,ゴールドシップ,ラスイエットロス,ディープインパクト,-0.8692968491650511,17,-0.6275378071350023,17,-0.06480829486473992,13,-1.7902412417512736,16,0.014435187872077065,0.00781719735945373
3,2,4,コスモイシュタル,牝4,56.0,松岡,深山,,6.5,4,美浦,2022106825,01085,ゴールドシップ,コスモマクスウェル,アドマイヤマックス,1.519196871462547,3,-0.06193858862616076,4,0.0894966886682089,2,0.5038490478422825,3,0.14313083151126663,0.12327118912984729
4,3,5,ハニードレス,牝4,56.0,松山,牧,,18.4,7,美浦,2022105394,01126,ブリックスアンドモルタル,ターフドンナ,Doyen,-0.2209591435164677,7,-0.13452118266000798,8,0.023328764756464015,5,-0.653736969914213,8,0.04497798284400946,0.04354688746434823
5,3,6,ミツカネベネラ,牝3,53.0,野中,鈴木伸,,17.9,6,美浦,2023104523,01158,モーリス,ナスカザン,ダイワメジャー,-0.4309082042156737,9,-0.7507615926354363,18,-0.06480829486473992,13,-1.355288006569802,12,0.02230078909464068,0.04476328096893896
6,4,7,ドナルンバ,牝3,53.0,荻野極,上原佑,,3.6,1,美浦,2023103472,01160,サトノアラジン,ダンスグルーヴィ,ルーラーシップ,2.5445052872425893,1,-0.1427507752080791,9,-0.049668434244494054,10,0.5415844091158382,2,0.14863512526317826,0.2225729803733354
7,4,8,ベネスピラ,牡4,58.0,小林美,鹿戸,,37.3,12,美浦,2022102745,01206,レイデオロ,ペイフォワード,ディープインパクト,-0.457085927393383,11,-0.18123756262498975,11,0.10273417910262402,1,-0.7008836469998696,10,0.04290663271908996,0.021481574513244166
8,5,9,ルージュボヤージュ,牝3,53.0,杉原,木村,,5.3,2,美浦,2023103386,01135,コントレイル,クイーンズアドヴァイス,Orpen,0.8948224453559572,4,-0.22287441130989077,13,0.0010006244476213617,7,-0.520322619384632,7,0.05139739295397999,0.15118164704603915
9,5,10,サンライズバブル,牡4,58.0,田辺,前川,,6.3,3,栗東,2022102604,01075,ゴールドシップ,フォロミーバゴ,バゴ,1.6645162105069504,2,-0.22549134224314,14,-0.08740361562829513,17,0.5775091111132273,1,0.1540718698571373,0.1271845602133345
10,6,11,アイキャンドウイッ,牡7,58.0,ミシェル,池江,,45.2,14,栗東,2019105793,05586,ディープインパクト,ビーコンターン,Shamardal,-0.7171682807479812,15,-0.11812270411441422,6,-0.06480829486473992,13,-1.460396140641678,13,0.020075776302114722,0.017727051534159453
11,6,12,ダノンカゼルタ,セ4,58.0,岩田望,寺島,,19.2,8,栗東,2022104719,01174,サートゥルナーリア,カゼルタ,ハービンジャー,-0.44801829688192624,10,0.19337088881756273,1,0.0712039840999841,3,-1.2993984465928574,11,0.02358265827884252,0.041732433820000386
12,7,13,ジェットブレード,牡4,58.0,菊沢,青木,,37.5,13,美浦,2022103522,01161,ビーチパトロール,ジュリーハーツ,ハーツクライ,-0.779888036458237,16,-0.21666074459070883,12,-0.03141028510363231,8,-2.154861426812848,18,0.010024665870456098,0.021367006115840196
13,7,14,レイヤードレッド,牡4,58.0,嶋田,手塚久,,81.0,16,美浦,2022103310,01134,フィエールマン,エキナシア,スニッツェル,-0.8827364816753198,18,-0.06408515440519644,5,0.023328764756464015,5,-2.063245929708584,17,0.01098646587330279,0.009892132461037127
14,7,15,マイネルバーテクス,牡5,58.0,丹内,水野,,59.1,15,美浦,2021106827,01091,エピファネイア,マイネレーツェル,ステイゴールド,-0.3557237895977241,8,-0.13416573966728176,7,-0.06480829486473992,13,-0.3459000317521977,6,0.06119160690678936,0.013557744997360531
15,8,16,トレミニョン,牝5,56.0,岩田康,和田勇,,35.1,11,美浦,2021105144,05203,リアルインパクト,トレラピッド,Anabaa Blue,-0.6932688046835532,14,-0.021639345885525484,2,0.023328764756464015,5,-1.6024166888248883,15,0.01741781235209441,0.02282799798700876
16,8,17,マテンロウギフト,牡4,58.0,戸崎圭,茶木,,26.7,10,栗東,2022105164,05386,サートゥルナーリア,レディアリエッタ,ディープインパクト,0.1712221517012235,6,-0.16100480773261333,10,-0.09741229374301351,18,0.13119610213596897,4,0.09860344222030842,0.030009840050337355
17,8,18,ジャンビ,牝5,56.0,石橋脩,勢司,,182.1,18,美浦,2021103878,01077,スクリーンヒーロー,グローバルフェイム,クロフネ,-0.6095996561271243,13,-0.5206141139257513,16,-0.06480829486473992,13,-0.666709585923323,9,0.04439826907568571,0.004400124817924258
