,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,ゴーゼンチュー,牝2,52.0,▲佐藤,和田雄,,506.3,12,美浦,2024104289,01207,グレーターロンドン,アンプリペアード,More Than Ready,-0.8985796378682243,12,-0.3065356599469522,10,0.023328764756464015,4,-2.2585138084569714,12,0.009946422815260805,0.0015821862128559648
1,2,2,プリンキパトゥス,牡2,55.0,ルメール,中舘,,3.0,2,美浦,2024106760,05339,サトノアラジン,ローマンエンプレス,Sadler's Wells,2.1040031699794475,1,0.08934906169472245,5,0.00562814653978128,6,1.0160412503712883,1,0.2628985008347295,0.2670202931896583
2,3,3,エーアイラピド,牡2,55.0,丸山,手塚徳,,58.6,8,美浦,2024107140,01127,リアルスティール,マイルストーン,タイキシャトル,-0.7371574876309176,8,0.2524166762848459,1,-0.06838807154367464,11,-1.3081525618279262,8,0.02572785397104987,0.013669980880016638
3,4,4,ニューロファイター,牡2,55.0,岩田望,和田勇,,7.2,3,美浦,2024107156,01174,シルバーステート,ストーミーエンブレイス,Circular Quay,0.014411912770533528,5,0.11065975685848492,3,0.04982254240308858,2,-0.49707156597127494,6,0.05789640037519697,0.11125845549569097
4,5,5,カシノデスティニー,牝2,53.0,△石神道,和田雄,,136.7,9,美浦,2024108169,01209,タニノフランケル,プロヴェルビオ,ステイゴールド,-0.864815493004092,11,0.07175187163798297,6,-0.028179509488318242,7,-2.113559557561568,11,0.011497932324916912,0.0058599918037233
5,5,6,トーセンマスラオ,牡2,55.0,菊沢,菊沢,,8.8,5,美浦,2024106843,01161,ハイランドリール,トーセンアンバー,ディープインパクト,0.5351620017782436,4,0.13070342139654167,2,-0.028179509488318242,7,0.5684259825304777,3,0.168031718379767,0.09102964540556534
6,6,7,コウサイリクリ,牝2,55.0,柴田大,粕谷,,7.5,4,美浦,2024102469,01009,ウインブライト,マイネアロマ,ロージズインメイ,1.1158958360414795,3,-0.12191391308518167,8,0.05466344277823746,1,0.975747174496586,2,0.25251583343645895,0.10680811727586333
7,6,8,ロワデュモンド,牡2,55.0,ミシェル,西田,,9.7,6,美浦,2024107007,05586,サトノクラウン,シャルロワ,ハーツクライ,-0.2740448366145468,6,-0.07045808505758068,7,-0.08204801196978986,12,-0.951051190538533,7,0.036769753387385175,0.0825835958318531
8,7,9,フォクセン,牡2,55.0,武藤,戸田,,141.8,10,美浦,2024106388,01169,ハービンジャー,ジョディー,ダイワメジャー,-0.8184403286795656,9,-0.5922316670418001,12,0.04264221902220228,3,-1.57433295226427,9,0.019715277181797792,0.005649230462404619
9,7,10,マイネルウルカヌス,牡2,55.0,木幡巧,畠山,,202.9,11,美浦,2024103606,01162,ゴールドシップ,ソスピタ,スクリーンヒーロー,-0.8375183431514945,10,-0.22339918192378988,9,-0.04412015988391467,9,-1.6585632853326733,10,0.01812266733317862,0.003948057563178782
10,8,11,ギガントシュラーク,牡2,55.0,戸崎圭,萱野,,32.7,7,美浦,2024101182,05386,アニマルキングダム,ケイディーズバック,バゴ,-0.4687365355911057,7,0.09369043295057237,4,0.023328764756464015,4,-0.4408784501844183,5,0.06124292476718727,0.024497274604555804
11,8,12,レジームチェンジ,牡2,55.0,横山武,鹿戸,,2.8,1,美浦,2024100699,01170,ルーラーシップ,メトロポール,ダイワメジャー,1.129819741970244,2,-0.5575321638614095,11,-0.06481640904675642,10,-0.22981140546892923,4,0.07563471519307126,0.2860931712746339
