,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ペリプルス,牡5,58.0,丸山,佐藤吉,美浦,2020105796,01127,ゴールドシップ ,マイネリベルタス ,コンデュイット Conduit(愛) ,-1.678502014846662,7
1,2,2,ティータイム,牝5,56.0,酒井,長谷川,栗東,2020104162,01034,サトノクラウン ,ティープラズマ ,エンパイアメーカー Empire Maker(米) ,-0.4472209106676209,4
2,3,3,コスモアミマネラ,牡4,57.0,杉原,宗像,美浦,2021106768,01135,Study of Man (愛) ,ヴァニティールールズ Vanity Rules(英) ,New Approach ,-0.5282463620172478,5
3,3,4,ソニックドライブ,牝4,55.0,藤岡佑,田中克,栗東,2021101488,01093,スワーヴリチャード ,ホーカーハリケーン ,ネオユニヴァース ,-2.7827364138025414,11
4,4,5,サークルオブジョイ,牡4,57.0,丹内,池添,栗東,2021105796,01091,Constitution (米) ,マース Mirth(米) ,Colonel John ,-0.40696465766358747,3
5,4,6,ミッドナイトホーク,セ4,57.0,角田和,宮地,栗東,2021105889,01186,リアルスティール ,レディホークフィールド Lady Hawkfield(愛) ,Hawk Wing ,-0.21086721719931922,2
6,5,7,ビップチェイス,牡4,57.0,菊沢,田島,美浦,2021105763,01161,アルアイン ,ベッラレイア ,ナリタトップロード ,-3.905316497481769,12
7,5,8,ルークスヘリオス,牡6,58.0,黛,中川,美浦,2019105807,01109,エイシンフラッシュ ,ヘレナモルフォ ,ジャングルポケット ,-4.001541423269781,13
8,6,9,ダイシンサンディー,牝4,55.0,松若,梅田,栗東,2021106246,01154,コパノリッキー ,キャッツ Cats(米) ,Storm Cat (米) ,-2.3942635279286093,9
9,6,10,ピエナオルフェ,牡4,57.0,田中健,荒川,栗東,2021101155,01114,オルフェーヴル ,ピエナブラウニー ,フジキセキ ,-2.474669787868096,10
10,7,11,イゾレエオリア,牝5,56.0,佐々木,伊藤大,美浦,2020102785,01197,ハービンジャー Harbinger(英) ,エオリアンハープ ,キングカメハメハ ,-1.1148549854243714,6
11,7,12,ラブカ,牡4,57.0,小沢,今野,栗東,2021101003,01185,リアルスティール ,ミヤジマミー ,ヴィクトワールピサ ,-4.396331094582437,14
12,8,13,ワーキングアセット,牡4,57.0,斎藤,吉村,栗東,2021104936,01178,ジャスタウェイ ,ワーキングプライド ,ハービンジャー Harbinger(英) ,-1.7045960190963914,8
13,8,14,カエルム,牡4,57.0,岩田康,安田,栗東,2021105160,05203,ブラックタイド ,ハウオリ ,キングカメハメハ ,0.5356003287972886,1
