,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父
0,1,1,チェルノボーグ,セ6,58.0,松山,藤原,栗東,2019104732,01126,ディープインパクト ,コンテスティッド Contested(米) ,Ghostzapper 
1,2,2,パンデアスカル,牡5,58.0,幸,小椋,栗東,2020103369,00732,モーリス ,コルコバード ,ステイゴールド 
2,3,3,アルゲンテウス,セ6,58.0,Ｍデムーロ,小島,美浦,2019105497,05212,シルバーステート ,ラダームブランシェ ,チチカステナンゴ Chichicastenango(仏) 
3,4,4,エグランタイン,牝6,56.0,岩田望,笹田,栗東,2019100664,01174,キズナ ,ラトナプラ ,Distorted Humor (米) 
4,5,5,ハイディージェン,牡4,57.0,和田竜,森田,栗東,2021103821,01018,ファインニードル ,エステフ Estephe(愛) ,Sadler's Wells (米) 
5,6,6,ノーブルスカイ,牡4,57.0,鮫島駿,高柳大,栗東,2021102256,01157,ネオユニヴァース ,ホウショウワールド ,Sky Classic 
6,7,7,アウフヘーベン,牝5,56.0,菱田,高橋亮,栗東,2020105305,01144,サトノダイヤモンド ,ランウェイ ,キングカメハメハ 
7,8,8,アイキャンドウイッ,牡6,58.0,団野,池江,栗東,2019105793,01180,ディープインパクト ,ビーコンターン Beacon Tarn(英) ,Shamardal (米) 
