,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,マイネルラファール,牡3,54.0,▲柴田裕,畠山,美浦,2022106773,01212,ウインブライト ,クードヴァン ,ディープインパクト ,-0.10262658545996785,4
1,2,2,アルデムラータ,牝3,52.0,▲石田,村田,美浦,2022100218,01203,ゴールドシップ ,カラヴィンカ ,Bernardini (米) ,-2.1395782515560686,9
2,3,3,レアルシチー,牡3,54.0,▲川端,羽月,栗東,2022101190,01195,アルアイン ,アドアード Adored(愛) ,Galileo (愛) ,-0.49304919817352566,5
3,4,4,クラリティー,牝3,53.0,◇永島,長谷川,栗東,2022101404,01187,サトノダイヤモンド ,クラリネット Clarinet(米) ,Giant's Causeway (米) ,-1.7067949061415553,7
4,4,5,メイショウクレピス,牝3,54.0,☆松本,本田,栗東,2022105622,01191,アルアイン ,アスクレピアス ,ヘクタープロテクター Hector Protector(米) ,-1.8802259316689554,8
5,5,6,エピファランド,牝3,55.0,角田和,武幸,栗東,2022105126,01186,エピファネイア ,ラーゴブルー ,ハーツクライ ,1.0930402021073564,2
6,5,7,プレデスティナーレ,牡3,57.0,秋山稔,北出,栗東,2022106751,01181,トランセンド ,アリシア ,キズナ ,-1.6189814192844647,6
7,6,8,リックメイン,牝3,51.0,★小林美,武井,美浦,2022105015,01206,リアルスティール ,プライストトゥパーフェクション Pricedtoperfection(米) ,Temple City ,-2.5262496008737445,11
8,6,9,ピジョンポイント,牡3,57.0,斎藤,岩戸,美浦,2022103514,01178,ブリックスアンドモルタル Bricks and Mortar(米) ,サマーロコガール ,キングカメハメハ ,0.03781979341131103,3
9,7,10,ゴッドヴァレー,牡3,53.0,★河原田,渡辺,栗東,2022104555,01204,アルアイン ,サラシー Salasie(仏) ,Teofilo ,-2.6830365607338225,12
10,7,11,コスモアチーブ,牡3,56.0,☆小沢,相沢,美浦,2022106792,01185,ゴールドシップ  ,パフォーム  ,マツリダゴッホ  ,-2.212681577495387,10
11,8,12,アユツリー,牝3,55.0,佐々木,久保田,美浦,2022104318,01197,キズナ ,ホワットアスポット What a Spot(米) ,Arch (米) ,1.6039788805930353,1
12,8,13,キタノチャンス,牝3,53.0,△小林脩,石栗,美浦,2022100934,01183,マクフィ Makfi(英) ,ケーズノーツ ,サクラプレジデント ,-2.7486130590886746,13
