,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,スティーヴバローズ,牡3,57.0,戸崎圭,上原佑,美浦,2022104201,05386,ロジャーバローズ ,ハッピーヴァリュー ,ゼンノロブロイ ,-0.38493478354747,5
1,1,2,トーセンペネロペ,牝3,55.0,原田和,小野,美浦,2022110011,01143,Maximum Security (米) ,ハッシーナ ,Red Runner ,-2.444999800838574,16
2,2,3,キョウエイスレーヴ,牡3,56.0,☆原,萱野,美浦,2022103472,01184,ルヴァンスレーヴ ,ロマネクイーン ,マイネルラヴ ,-0.44706778534564384,6
3,2,4,シングンラオウ,牡3,57.0,石川,伊坂,美浦,2022106746,01150,エピカリス ,シングンレガシイ ,タイムパラドックス ,-0.896384050907417,12
4,3,5,セイウンピカイチ,牡3,57.0,山林堂,尾形,美浦,2022102706,0105,リアルインパクト ,ニシノプレシャス ,ディープスカイ ,-0.880244878805863,11
5,3,6,ハクサンミラクル,牡3,57.0,武藤,武藤,美浦,2022100325,01169,シルポート ,アクロスザシャイン ,タニノギムレット ,-0.8590998459418512,10
6,4,7,ルナティックアイ,牡3,57.0,江田照,村田,美浦,2022100260,00689,ロジャーバローズ ,アンフレシェ ,マンハッタンカフェ ,-0.9065252280866539,13
7,4,8,ミュージックマン,牡3,57.0,丸田,大和田,美浦,2022100397,01117,ミッキーグローリー ,シルクシンフォニー ,ストーミングホーム Storming Home(英) ,-0.7297536832422432,8
8,5,9,プレミアブルー,牡3,57.0,内田博,菊川,美浦,2022102387,00422,トーセンラー ,ナイキアムール ,マヤノトップガン ,-0.5653422745583533,7
9,5,10,サンマルストロング,牡3,57.0,吉田豊,土田,美浦,2022102007,00733,ストロングリターン ,マイオール ,フレンチデピュティ French Deputy(米) ,-1.6841366810615779,14
10,6,11,カフェヘニーハイ,牡3,54.0,▲長浜,中舘,美浦,2022100096,01214,ヘニーヒューズ Henny Hughes(米) ,ハイリマイリ ,アドマイヤムーン ,-0.8549802006484971,9
11,6,12,カラジシ,牡3,54.0,▲佐藤,勢司,美浦,2022100868,01207,アドマイヤマーズ ,アペラシオン ,アドマイヤムーン ,-0.3547946756489012,4
12,7,13,アドマイヤデイトナ,牡3,57.0,ルメール,加藤征,美浦,2022104584,05339,ドレフォン Drefong(米) ,アイスパステル ,Shackleford ,1.1424426435886208,1
13,7,14,リンガスマイル,牡3,57.0,北村宏,西田,美浦,2022107266,01043,ゴールデンマンデラ ,リンガスビンゴ ,シンボリクリスエス ,0.32734116773386057,2
14,8,15,グラスビジョン,牡3,57.0,木幡巧,佐藤吉,美浦,2022102229,01162,ノーブルミッション Noble Mission(英) ,ワンダービリーヴ ,ディープインパクト ,-2.326368917308822,15
15,8,16,サトミノエンジェル,牡3,57.0,横山典,鈴木伸,美浦,2022101389,00660,マインドユアビスケッツ Mind Your Biscuits(米) ,アーキタイプ ,ディープインパクト ,-0.08594186837736495,3
