,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ロジステート,牝3,55.0,木幡巧,尾形,美浦,2022103450,01162,シルバーステート ,ロジシエロ ,ロジユニヴァース ,-3.9196537883883864,13
1,1,2,カプア,牝3,55.0,石川,伊藤大,美浦,2022101986,01150,シニスターミニスター Sinister Minister(米) ,シナジーウィスパー ,ネオユニヴァース ,0.8276719046651223,2
2,2,3,アリアルブラック,牡3,57.0,菅原明,久保田,美浦,2022105278,01179,ロゴタイプ ,オープンユアアイズ ,ヴィクトワールピサ ,-0.10653503389568651,3
3,2,4,ナインオブレター,牡3,57.0,吉田豊,高橋文,美浦,2022106926,00733,モーニン ,ブリリアントレター ,スマートファルコン ,-1.0147442189413662,4
4,3,5,セイウンオスミウム,牡3,57.0,山林堂,水野,美浦,2022101038,0105,Saxon Warrior (安平町) ,ラアンブレグリス L'Ambre Gris(愛) ,Iffraaj ,-2.0251482699844443,7
5,3,6,ドリームアンコール,牝3,55.0,津村,田島,美浦,2022106681,01092,ゴールドドリーム ,エンパイアシティ ,エンパイアメーカー Empire Maker(米) ,-2.1156635823632466,8
6,4,7,スイングボーイ,牡3,57.0,岩部,伊藤伸,美浦,2022107139,00726,トゥザワールド ,スイートグラーツ ,サクラバクシンオー ,-2.0003107143820684,6
7,4,8,ハクサンリバーブ,牡3,57.0,内田博,松山,美浦,2022100239,00422,ハクサンムーン ,サウンドウェーブ ,シンボリクリスエス ,-2.234285563021132,10
8,5,9,モモクロオー,牡3,56.0,☆原,的場,美浦,2022106103,01184,アメリカンペイトリオット ,ペスカネラ ,ブラックタイド ,-4.306445425436806,14
9,5,10,クリーンリーチ,牡3,57.0,松岡,千葉,美浦,2022107384,01085,インカンテーション ,イエスオアノー ,サクラバクシンオー ,-1.177879665627619,5
10,6,11,フラッシュタイム,牡3,54.0,▲長浜,佐藤吉,美浦,2022102662,01214,エイシンフラッシュ ,ダンツスウィフト ,ダイワメジャー ,-4.945018352546079,16
11,6,12,シアトルプリンセス,牝3,55.0,丸田,石栗,美浦,2022101085,01117,コパノリッキー ,ペネトレイト ,ネオユニヴァース ,0.9848341310545211,1
12,7,13,ビスケットマリー,牝3,55.0,柴田大,和田雄,美浦,2022102984,01009,マインドユアビスケッツ Mind Your Biscuits(米) ,テンツクテン ,ステイゴールド ,-3.214223450139645,11
13,7,14,ボンボニエーレ,牝3,55.0,小林凌,土田,美浦,2022104477,01177,ベストウォーリア ,アグネスクレバー ,ワールドエース ,-4.855890067244369,15
14,8,15,エポカスピーガ,牝3,54.0,☆横山琉,田中剛,美浦,2022101532,01192,エポカドーロ ,インドリヤ Indriya(米) ,Stormy Atlantic ,-2.228029191865483,9
15,8,16,ペタルビジュー,牝3,55.0,武藤,南田,美浦,2022106153,01169,ビーチパトロール Beach Patrol(米) ,ヒシラガーディア ,マンハッタンカフェ ,-3.7883881658780933,12
