,式別,馬番,配当,人気
0,単勝,8,760,4
1,複勝,8,290,5
2,複勝,7,1260,10
3,複勝,3,480,8
4,枠連,6-6,16160,30
5,馬連,7-8,18100,40
6,ワイド,7-8,4460,40
7,ワイド,3-8,1910,22
8,ワイド,3-7,9160,53
9,馬単,8→7,29140,72
10,3連複,3-7-8,86340,136
11,3連単,8→7→3,433320,687
