,式別,馬番,配当,人気
0,単勝,9,470,2
1,複勝,9,220,4
2,複勝,5,170,1
3,複勝,3,1550,12
4,枠連,4-6,380,1
5,馬連,5-9,930,1
6,ワイド,5-9,420,1
7,ワイド,3-9,4660,39
8,ワイド,3-5,5080,45
9,馬単,9→5,1950,1
10,3連複,3-5-9,20700,59
11,3連単,9→5→3,61960,238
