,式別,馬番,配当,人気
0,単勝,2,5010,9
1,複勝,2,890,9
2,複勝,13,250,5
3,複勝,10,150,1
4,枠連,1-7,12300,26
5,馬連,2-13,18170,37
6,ワイド,2-13,4640,39
7,ワイド,2-10,2650,26
8,ワイド,10-13,470,3
9,馬単,2→13,51790,87
10,3連複,2-10-13,16120,45
11,3連単,2→13→10,195210,453
