,式別,馬番,配当,人気
0,単勝,13,290,1
1,複勝,13,140,1
2,複勝,10,200,3
3,複勝,8,530,7
4,枠連,5-7,980,4
5,馬連,10-13,1110,3
6,ワイド,10-13,450,2
7,ワイド,8-13,1340,16
8,ワイド,8-10,2800,31
9,馬単,13→10,1840,4
10,3連複,8-10-13,8390,27
11,3連単,13→10→8,25880,78
