,式別,馬番,配当,人気
0,単勝,7,490,3
1,複勝,7,110,2
2,複勝,9,110,1
3,複勝,10,110,3
4,枠連,6-7,390,2
5,馬連,7-9,530,2
6,ワイド,7-9,180,2
7,ワイド,7-10,220,3
8,ワイド,9-10,140,1
9,馬単,7→9,1210,6
10,3連複,7-9-10,380,1
11,3連単,7→9→10,2750,9
