,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父
0,1,1,ポリトナリティー,牝4,58.0,上野,和田雄,美浦,2021100016,01087,エイシンヒカリ  ,ポリリズム  ,バチアー  Bachir(愛)  
1,2,2,サンマルグレイト,牡5,60.0,大江圭,佐藤吉,美浦,2020101779,01120,グレーターロンドン  ,サンマルベラータ  ,ハービンジャー  Harbinger(英)  
2,3,3,ジーククローネ,セ5,60.0,草野,宮田,美浦,2020103537,01113,サトノクラウン  ,パーフェクトマッチ  ,サンデーサイレンス  Sunday Silence(米)  
3,4,4,ナリノモンターニュ,牡8,60.0,五十嵐,上原博,美浦,2017104700,01069,ヴィクトワールピサ  ,オメガアイランド  ,エルコンドルパサー  
4,5,5,ジューンベロシティ,牡7,61.0,高田,武英,栗東,2018103308,01046,ロードカナロア  ,アドマイヤサブリナ  ,シンボリクリスエス  
5,6,6,ネビーイーム,牡7,60.0,小牧加,佐々木,栗東,2018103677,01196,キズナ  ,ヴェルヴェットクイーン  Velvet Queen(英)  ,Singspiel  (愛)  
6,7,7,テイエムマジック,牡7,60.0,難波,鈴木孝,栗東,2018103005,01066,マジェスティックウォリアー  Majestic Warrior(米)  ,ハミングライフ  ,スペシャルウィーク  
7,8,8,トゥラッタッタ,牡4,60.0,石神深,新開,美浦,2021102973,01059,デクラレーションオブウォー  ,クイーンマザー  ,ハーツクライ  
8,8,9,マテンロウジョイ,牡5,60.0,西谷誠,四位,栗東,2020106836,01005,ハービンジャー  Harbinger(英)  ,パッショナルダンス  ,サンデーサイレンス  Sunday Silence(米)  
