,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,course_len,weather,race_type,ground_state,date,class,horse_id,jockey_id
202605020808,1,3,5,ディープキング,牡9,58,丹内祐次,0:1:47.5,,1-1-1,33.5,71.6,10,476,[東]田村康仁,1800,晴,芝,良,2026年05月17日,1勝クラス,2017104815,01091
202605020808,2,5,8,エデルクローネ,牡4,58,レーン,0:1:47.8,1.3/4,6-6-4,33.3,2.7,1,486,[東]手塚貴久,1800,晴,芝,良,2026年05月17日,1勝クラス,2022104774,05585
202605020808,3,6,11,ウインファヴォリ,セ4,58,原田和真,0:1:47.8,クビ,7-7-7,33.2,64.6,9,480,[東]松尾卓哉,1800,晴,芝,良,2026年05月17日,1勝クラス,2022106218,01143
202605020808,4,6,10,バズアップビート,セ4,58,西村淳也,0:1:47.9,クビ,3-3-3,33.6,5.4,3,492,[西]武幸四郎,1800,晴,芝,良,2026年05月17日,1勝クラス,2022104973,01171
202605020808,5,4,6,ゴガツノアマノガワ,牡4,58,石橋脩,0:1:47.9,クビ,2-2-2,33.8,84.0,11,458,[東]清水英克,1800,晴,芝,良,2026年05月17日,1勝クラス,2022100922,01077
202605020808,6,3,4,ペプロス,牝4,56,松山弘平,0:1:48.0,1,4-4-4,33.6,25.1,8,474,[東]矢野英一,1800,晴,芝,良,2026年05月17日,1勝クラス,2022100106,01126
202605020808,7,1,1,アドミラルシップ,牡5,58,横山武史,0:1:48.1,クビ,7-7-7,33.5,4.4,2,476,[東]相沢郁,1800,晴,芝,良,2026年05月17日,1勝クラス,2021102708,01170
202605020808,8,7,13,クモヒトツナイ,牡4,58,原優介,0:1:48.1,ハナ,7-9-9,33.4,21.4,6,486,[東]加藤和宏,1800,晴,芝,良,2026年05月17日,1勝クラス,2022101498,01184
202605020808,9,8,14,カポレイラ,牝4,56,吉田豊,0:1:48.3,1.1/4,11-12-11,33.2,127.2,12,440,[東]中舘英二,1800,晴,芝,良,2026年05月17日,1勝クラス,2022106593,00733
202605020808,10,7,12,レリッシュ,牝5,52,谷原柚希,0:1:48.3,クビ,7-9-10,33.5,179.9,14,484,[東]天間昭一,1800,晴,芝,良,2026年05月17日,1勝クラス,2021101385,01219
202605020808,11,4,7,ヒラボクヒーロー,牡5,58,松岡正海,0:1:48.4,1/2,4-4-4,34.0,149.9,13,490,[東]平岩大典,1800,晴,芝,良,2026年05月17日,1勝クラス,2021103004,01085
202605020808,12,5,9,ホウオウペトリュス,牝5,56,川田将雅,0:1:48.6,1,13-13-13,33.3,6.3,4,456,[西]須貝尚介,1800,晴,芝,良,2026年05月17日,1勝クラス,2021105694,01088
202605020808,13,8,15,リケアキャンディ,牝4,56,菅原隆一,0:1:48.8,1.1/4,13-13-14,33.4,320.9,15,454,[東]蛯名利弘,1800,晴,芝,良,2026年05月17日,1勝クラス,2022100765,01129
202605020808,14,2,3,ドルビナ,牡4,58,木幡巧也,0:1:48.8,アタマ,11-11-11,33.8,23.7,7,464,[東]杉浦宏昭,1800,晴,芝,良,2026年05月17日,1勝クラス,2022103394,01162
202605020808,15,2,2,ヴァーナリー,牝4,56,岩田望来,0:1:49.2,2.1/2,15-15-15,33.6,8.1,5,436,[東]浅利英明,1800,晴,芝,良,2026年05月17日,1勝クラス,2022104977,01174
