,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,course_len,weather,race_type,ground_state,date,class,horse_id,jockey_id
202605010702,1,1,1,サマーゲール,牡3,57,キング,0:1:25.3,,2-3,36.7,3.1,1,528,[東]加藤士津,1400,晴,ダート,良,2026年02月21日,1勝クラス,2023100613,05643
202605010702,2,3,6,タカスタカスタカス,牡3,57,三浦皇成,0:1:25.6,2,2-2,37.2,3.6,2,510,[西]藤原英昭,1400,晴,ダート,良,2026年02月21日,1勝クラス,2023110103,01122
202605010702,3,6,12,リフレックス,牡3,54,上里直汰,0:1:26.1,3,6-6,37.3,9.6,4,472,[東]金成貴史,1400,晴,ダート,良,2026年02月21日,1勝クラス,2023105748,01217
202605010702,4,1,2,ゲームカレンダー,牡3,57,丸田恭介,0:1:26.2,クビ,10-10,37.2,10.2,5,458,[東]小笠倫弘,1400,晴,ダート,良,2026年02月21日,1勝クラス,2023104614,01117
202605010702,5,7,13,ランニングビーチ,牡3,57,木幡巧也,0:1:26.4,1.1/4,6-6,37.6,23.0,8,474,[東]牧光二,1400,晴,ダート,良,2026年02月21日,1勝クラス,2023103632,01162
202605010702,6,8,16,エスシーレイジュ,牝3,55,大野拓弥,0:1:26.4,アタマ,15-14,37.0,262.7,16,456,[東]松山将樹,1400,晴,ダート,良,2026年02月21日,1勝クラス,2023104309,01096
202605010702,7,2,3,チームユートピア,牝3,55,原優介,0:1:26.6,1.1/4,6-9,37.7,28.0,9,460,[東]中舘英二,1400,晴,ダート,良,2026年02月21日,1勝クラス,2023105429,01184
202605010702,8,5,9,ハニーオーケストラ,牝3,55,横山和生,0:1:26.6,ハナ,16-16,37.0,32.6,10,432,[東]稲垣幸雄,1400,晴,ダート,良,2026年02月21日,1勝クラス,2023105811,01140
202605010702,9,4,7,シュピラー,牡3,57,菅原明良,0:1:26.8,3/4,2-3,38.3,45.2,12,472,[東]高木登,1400,晴,ダート,良,2026年02月21日,1勝クラス,2023106141,01179
202605010702,10,4,8,ヴェネチアンキング,牡3,57,田辺裕信,0:1:26.8,アタマ,13-14,37.5,58.5,13,518,[東]伊藤圭三,1400,晴,ダート,良,2026年02月21日,1勝クラス,2023103320,01075
202605010702,11,8,15,ジャスフォール,牡3,57,津村明秀,0:1:27.0,1.1/4,12-10,38.0,14.7,6,494,[東]上原佑紀,1400,晴,ダート,良,2026年02月21日,1勝クラス,2023101792,01092
202605010702,12,7,14,マカイゾウ,牝3,52,佐藤翔馬,0:1:27.2,1.1/4,14-13,38.0,38.5,11,472,[東]竹内正洋,1400,晴,ダート,良,2026年02月21日,1勝クラス,2023104053,01207
202605010702,13,6,11,ベアハンドキャッチ,牡3,57,西村淳也,0:1:27.2,ハナ,5-3,38.6,65.2,15,490,[東]池上昌和,1400,晴,ダート,良,2026年02月21日,1勝クラス,2023107400,01171
202605010702,14,3,5,ヒナノムサシ,牡3,57,柴田善臣,0:1:27.4,1.1/4,1-1,39.1,58.9,14,532,[東]本間忍,1400,晴,ダート,良,2026年02月21日,1勝クラス,2023101645,00641
202605010702,15,5,10,アンプイットアップ,牡3,57,荻野極,0:1:27.5,1/2,10-10,38.5,17.8,7,498,[東]岩戸孝樹,1400,晴,ダート,良,2026年02月21日,1勝クラス,2023101146,01160
202605010702,16,2,4,ゴーゴーリチャード,牡3,57,石川裕紀,0:1:28.4,5,6-6,39.6,8.2,3,502,[西]庄野靖志,1400,晴,ダート,良,2026年02月21日,1勝クラス,2023101399,01150
