,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,course_len,weather,race_type,ground_state,date,class,horse_id,jockey_id
202605010104,1,6,11,ユキノグラス,牡3,57,佐々木大,0:1:27.7,,1-1,37.4,17.8,4,450,[東]小笠倫弘,1400,晴,ダート,良,2026年01月31日,新馬,2023102646,01197
202605010104,2,5,10,デスサイズ,牡3,57,石川裕紀,0:1:28.1,2.1/2,2-2,37.7,4.4,3,466,[東]小手川準,1400,晴,ダート,良,2026年01月31日,新馬,2023101085,01150
202605010104,3,1,1,アトミックブレス,牡3,57,戸崎圭太,0:1:28.5,2.1/2,4-4,37.9,2.2,1,518,[東]加藤征弘,1400,晴,ダート,良,2026年01月31日,新馬,2023101661,05386
202605010104,4,3,5,アリハム,牡3,57,ルメール,0:1:28.6,クビ,9-9,37.1,3.0,2,488,[西]武幸四郎,1400,晴,ダート,良,2026年01月31日,新馬,2023103443,05339
202605010104,5,7,13,イアソンテソーロ,牡3,57,小林脩斗,0:1:28.8,1.1/4,4-4,38.1,22.7,5,484,[東]高橋文雅,1400,晴,ダート,良,2026年01月31日,新馬,2023106737,01183
202605010104,6,2,4,ミツカネルナ,牝3,55,杉原誠人,0:1:28.8,クビ,10-9,37.3,98.3,11,392,[東]鈴木伸尋,1400,晴,ダート,良,2026年01月31日,新馬,2023104527,01135
202605010104,7,6,12,ヴェロシスタ,牡3,57,木幡巧也,0:1:29.1,1.3/4,2-2,38.7,33.2,7,482,[東]池上昌和,1400,晴,ダート,良,2026年01月31日,新馬,2023106201,01162
202605010104,8,7,14,ガビーズメロディ,牡3,57,吉田豊,0:1:29.2,1/2,10-11,37.3,38.7,8,470,[東]伊坂重信,1400,晴,ダート,良,2026年01月31日,新馬,2023106214,00733
202605010104,9,8,16,ジーティーヒラリ,牝3,55,木幡育也,0:1:29.3,3/4,10-13,36.9,174.6,14,414,[東]加藤和宏,1400,晴,ダート,良,2026年01月31日,新馬,2023106336,01167
202605010104,10,2,3,イゲマジャ,牡3,54,佐藤翔馬,0:1:29.4,1/2,13-13,37.1,176.4,15,474,[東]清水英克,1400,晴,ダート,良,2026年01月31日,新馬,2023106610,01207
202605010104,11,8,15,ヤマトスイフト,牝3,55,大野拓弥,0:1:29.4,クビ,4-4,38.7,51.9,9,486,[東]田村康仁,1400,晴,ダート,良,2026年01月31日,新馬,2023100560,01096
202605010104,12,1,2,マイラバーズ,牝3,55,岡村健司,0:1:29.5,1/2,7-7,38.3,58.5,10,480,[西]角田晃一,1400,晴,ダート,良,2026年01月31日,新馬,2023105018,05562
202605010104,13,4,8,イッツオンリーラブ,牝3,55,伊藤工真,0:1:29.5,ハナ,13-11,37.7,161.7,13,388,[東]中川公成,1400,晴,ダート,良,2026年01月31日,新馬,2023104946,01119
202605010104,14,4,7,ルスト,牡3,57,木幡初也,0:1:30.5,6,7-7,39.3,113.4,12,442,[東]堀内岳志,1400,晴,ダート,良,2026年01月31日,新馬,2023105781,01153
202605010104,15,5,9,ジーティーミュウ,牝3,52,上里直汰,0:1:31.8,8,15-13,39.4,234.5,16,392,[東]柄崎将寿,1400,晴,ダート,良,2026年01月31日,新馬,2023101719,01217
202605010104,16,3,6,カワイクテゴメン,牝3,53,長浜鴻緒,0:1:33.2,9,16-16,37.6,27.3,6,464,[東]田中勝春,1400,晴,ダート,良,2026年01月31日,新馬,2023104617,01214
