,0,1,2,3
202201020808,単勝,9,5620,9
202201020808,複勝,9,950,9
202201020808,複勝,12,140,1
202201020808,枠連,6-7,3000,11
202201020808,馬連,9-12,7370,22
202201020808,ワイド,9-12,2210,23
202201020808,ワイド,9-11,3410,29
202201020808,ワイド,11-12,390,3
202201020808,馬単,9→12,24230,56
202201020808,三連複,9-11-12,8400,29
202201020808,三連単,9→12→11,124390,340
