,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,スマートテンペスト,牡3,57.0,丹内,西園翔,栗東,2022102734,1091,スマートオーディン ,スマートサクソン ,ドリームジャーニー ,-1.3933174239241197,15,-0.6289601849685201,15,,
1,1,2,ハードセルツァー,牡3,57.0,佐々木,堀,美浦,2022105441,1197,イスラボニータ ,ハウオリ ,キングカメハメハ ,-0.7462490170155651,14,-0.42364595461311816,14,,
2,2,3,ペイドラロワール,牡3,57.0,城戸,清水久,栗東,2022103962,1147,ダイワメジャー ,ルリオン ,キングカメハメハ ,1.4311978850146547,2,0.26725601194397997,2,,
3,2,4,パイラタナー,牝3,51.0,★小林美,鈴木伸,美浦,2022104355,1206,マインドユアビスケッツ Mind Your Biscuits(米) ,パイメイメイ ,ファルブラヴ Falbrav(愛) ,1.6239774306567358,1,0.328424790421155,1,,
4,3,5,ウェルウィッチア,牡3,57.0,小崎,牧浦,栗東,2022103868,1152,カリフォルニアクローム California Chrome(米) ,ベーリングメファ ,スニッツェル Snitzel(豪) ,-1.5941897584579703,16,-0.6926967981676542,16,,
5,3,6,テーオーライマン,牡3,57.0,シュタルケ,宮,栗東,2022103186,5115,ダノンバラード ,テンキセキ ,アグネスデジタル ,0.13698983889629598,9,-0.14339505071269454,9,,
6,4,7,ザックザク,牡3,57.0,西村淳,渡辺,栗東,2022100476,1171,フォーウィールドライブ Four Wheel Drive(米) ,ケージーハッピー ,ジェイドロバリー Jade Robbery(米) ,-0.48017391350469374,13,-0.3392205607740572,13,,
7,4,8,ジェミート,牡3,57.0,岩田康,四位,栗東,2022100327,5203,モーニン ,オスカークイーン ,シニスターミニスター Sinister Minister(米) ,-0.09502146006358651,11,-0.21701202964586208,11,,
8,5,9,ベレーザフィン,牝3,52.0,▲古川奈,前川,栗東,2022105092,1190,レイデオロ ,モスカートローザ ,ディープインパクト ,0.5408382332944116,7,-0.015254314137014646,7,,
9,5,10,オニムシャ,牡3,54.0,和田陽希,松永幹,栗東,2022100242,1223,シルバーステート ,スパイチャクラ ,Shamardal (米) ,0.6459556687429606,5,0.01809935469556448,5,,
10,6,11,クラウンハート,牡3,57.0,石川,相沢,美浦,2022106071,1150,シニスターミニスター Sinister Minister(米) ,ノーブルクラウン ,ゼンノロブロイ ,1.21028344364209,3,0.1971600560596562,3,,
11,6,12,ドクターストップ,牝3,52.0,▲橋木,深山,美浦,2022105608,1215,ジャスタウェイ ,コマノリリー ,キングカメハメハ ,0.3031096433222676,8,-0.09068538442647094,8,,
12,7,13,メイショウタイピン,牡3,57.0,池添,飯田,栗東,2022102828,1032,モズアスコット ,メイショウキラリ ,マンハッタンカフェ ,0.572382880904436,6,-0.005245225489297985,6,,
13,7,14,ブラヴォケラトプス,牡3,57.0,武豊,辻,美浦,2022105271,666,リアルインパクト ,オリオンムーン Orion Moon(仏) ,Manduro (独) ,0.6544985014207971,4,0.020809987910814086,4,,
14,8,15,ノーランサンライズ,牝3,55.0,岩田望,佐藤悠,栗東,2022102219,1174,キタサンブラック ,ブラボーデイジー ,クロフネ ,0.01513359988468077,10,-0.18205992703729218,10,,
15,8,16,テーオーバークラ,牡3,57.0,松山,吉岡,栗東,2022102193,1126,タワーオブロンドン ,コパノプリンセス ,ゴールドアリュール ,-0.3690391441820545,12,-0.3039575972518288,12,,
