,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父
0,1,1,トーセンニック,牡7,57.0,▲土田,田村,美浦,2018105647,01198,トーセンファントム ,トーセンアルニカ ,メイショウサムソン 
1,2,2,スペクトログラム,牡6,60.0,小牧加,池江,栗東,2019105186,01196,ドレフォン Drefong(米) ,ケアレスウィスパー ,フジキセキ 
2,3,3,トラファルガー,セ5,60.0,石神深,加藤和,美浦,2020104922,01059,リオンディーズ ,マチュアード Matured(英) ,Manduro (独) 
3,4,4,リーゼントジャンボ,牡7,60.0,上野,小手川,美浦,2018104268,01087,ゴールドシップ ,レディインディ Lady Indy(米) ,A.P. Indy 
4,5,5,ホウオウプレシャス,牡5,60.0,伴,天間,美浦,2020103939,01149,イスラボニータ ,プレシャスドロップ ,フレンチデピュティ French Deputy(米) 
5,6,6,ヒルズカーン,牡5,60.0,草野,松永康,美浦,2020106166,01113,ダノンバラード ,ドクトルコスモ ,オレハマッテルゼ 
6,7,7,リオンエトワール,セ5,60.0,大江圭,堀内,美浦,2020102589,01120,ルーラーシップ ,ミネット ,ディープインパクト 
7,8,8,タマモエース,牡6,60.0,小野寺,宮地,栗東,2019104010,01123,ワールドエース ,ミサトサウス ,サウスヴィグラス 
8,8,9,ハヤブサジェット,セ5,60.0,五十嵐,青木,美浦,2020105049,01069,ダノンレジェンド ,エメンタールベルン ,ディープスカイ 
