,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,レッドボブ,牡3,57.0,北村友,田中克,栗東,2022105055,1102,レッドファルクス ,マコトクラダリング ,シンボリクリスエス ,1.938809990856756,1,0.30171080407289064,1,,
1,2,2,アメリカンバー,牡3,57.0,西村淳,宮地,栗東,2022105006,1171,キズナ ,ブラックモリオン ,ルーラーシップ ,1.9023617283366736,3,0.29210444110221334,3,,
2,3,3,セラヴィーナス,牝3,54.0,☆横山琉,矢嶋,美浦,2022102079,1192,ブリックスアンドモルタル Bricks and Mortar(米) ,アプローズユウ ,ルーラーシップ ,0.6510014722669605,4,-0.03770609020259046,4,,
3,4,4,アバットゥータ,牡3,54.0,▲柴田裕,中竹,栗東,2022101139,1212,ハービンジャー Harbinger(英) ,グッディー ,キングカメハメハ ,0.14015503999436396,8,-0.1723456014270882,8,,
4,4,5,メイショウキタダケ,牡3,54.0,▲川端,荒川,栗東,2022107191,1195,ゴールデンマンデラ ,デンコウミシオン ,メイショウサムソン ,-0.41945764559551496,10,-0.31983802518281274,10,,
5,5,6,テーオーウィルソン,牡3,57.0,シュタルケ,宮,栗東,2022101785,5115,デクラレーションオブウォー ,ミラクルフラッグ ,スパイキュール ,-0.5978411563366958,11,-0.36685307154392033,11,,
6,5,7,ベイビーベリッシモ,牡3,57.0,小崎,大和田,美浦,2022102728,1152,ロゴタイプ ,カルテブランシェ ,ゴールドアリュール ,-1.0777935630887292,12,-0.4933501034770561,12,,
7,6,8,エマージェンス,牡3,57.0,岩田康,堀内,美浦,2022105448,5203,イスラボニータ ,パイタ Paita(英) ,Intikhab ,1.9038681750396997,2,0.2925014826297011,2,,
8,6,9,トリプルバレル,牡3,57.0,丹内,稲垣,美浦,2022101086,1091,ロゴタイプ ,ボーナスチャンス ,エンパイアメーカー Empire Maker(米) ,0.19169836477039803,7,-0.15876075945440787,7,,
9,7,10,ノアファースト,牡3,57.0,秋山稔,小笠,美浦,2022102350,1181,カレンブラックヒル ,ノアブリジット ,サマーバード Summer Bird(米) ,-1.3174245121474772,13,-0.556507623657829,13,,
10,7,11,リヴァスピナー,牡3,57.0,佐々木,田村,美浦,2022103038,1197,サトノダイヤモンド ,フィンランディア Finlandia(英) ,シングスピール Singspiel(愛) ,0.23588533998550582,6,-0.1471147688599655,6,,
11,8,12,ジョーエルピーゾ,牡3,55.0,◇永島,松下,栗東,2022100783,1187,エスポワールシチー ,ジョーゲルダ ,オペラハウス Opera House(英) ,0.29732139205525515,5,-0.13092258369497267,5,,
12,8,13,ディースプレマシー,牡3,57.0,川須,牧,美浦,2022104312,1128,ディーマジェスティ ,ディアレストトリックスキ Dearest Trickski(米) ,Proudest Romeo ,-0.17477720221599874,9,-0.25534965211880717,9,,
