,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,エイミームーン,牝3,55.0,丹内,矢野,美浦,2022106013,1091,ポアゾンブラック ,ジョジョニー ,ゴールドアリュール ,0.044934452448370826,6,-0.1726041430077784,6,,
1,1,2,オメガセレナーデ,牝3,55.0,岩田康,辻野,栗東,2022106532,5203,ドゥラメンテ ,チェルカービレ ,ダイワメジャー ,-0.5005896925196676,12,-0.34569846930862996,12,,
2,2,3,ウィッティングハム,牝3,55.0,北村友,石坂,栗東,2022101494,1102,サートゥルナーリア ,ピンクブロッサム ,ハービンジャー Harbinger(英) ,-1.0443126280595778,15,-0.5182212734589691,15,,
3,2,4,クインズモナカ,牝3,53.0,◇永島,池上,美浦,2022107194,1187,ドレフォン Drefong(米) ,ブランダムール ,アドマイヤコジーン ,-0.3497091449157049,8,-0.2978242056663825,8,,
4,3,5,ハギビス,牝3,52.0,▲川端,杉山佳,栗東,2022106167,1195,リオンディーズ ,ウインアンジェラス ,Bertolini ,-0.39111056152366247,10,-0.310960838355803,10,,
5,3,6,エリカマユーリ,牝3,55.0,佐々木,堀,美浦,2022103781,1197,Quality Road ,ブレーヴアンナ ,War Front ,-1.3454100516921523,16,-0.6137592183425198,16,,
6,4,7,スルーザナイト,牝3,55.0,斎藤,西園翔,栗東,2022105053,1178,リアルインパクト ,マイティースルー ,クロフネ ,0.5247759986805361,3,-0.020350846902833612,3,,
7,4,8,アリーワーク,牝3,55.0,秋山稔,小野,美浦,2022101325,1181,ベストウォーリア ,ネビュラ ,ネオユニヴァース ,-0.375732922435375,9,-0.30608152714173986,9,,
8,5,9,オンザレイディオ,牝3,55.0,石川,堀内,美浦,2022102255,1150,イスラボニータ ,グリーズアージェント Grise Argent(愛) ,Clodovil ,1.054875172407564,2,0.1478491497339676,2,,
9,5,10,ノワスティエ,牝3,55.0,池添,飯田,栗東,2022105361,1032,ストロングリターン ,ジェルミナル ,アグネスタキオン ,1.5235422860269674,1,0.29655680830344894,1,,
10,6,11,ピースオーシャン,牝3,55.0,シュタルケ,牧,美浦,2022106882,5115,モズアスコット ,グレイトアプローズ ,オルフェーヴル ,-0.46229427088654296,11,-0.33354736606391266,11,,
11,6,12,ナッシングベター,牝3,55.0,川田,稲垣,美浦,2022105819,1088,ジャスタウェイ ,デリスモア ,ワークフォース Workforce(英) ,0.11910877663794975,5,-0.14906869587341123,5,,
12,7,13,ステイラッキー,牝3,54.0,☆横山琉,天間,美浦,2022103418,1192,フォーウィールドライブ Four Wheel Drive(米) ,ニシノクローバー ,アドマイヤオーラ ,0.4130622469329238,4,-0.055797521033868605,4,,
13,7,14,エピストゥラ,牝3,55.0,国分恭,森田,栗東,2022106927,1124,ヘニーヒューズ Henny Hughes(米) ,ボナマティーナ ,キングズベスト King's Best(米) ,-0.967698381099251,14,-0.4939116409982064,14,,
14,8,15,ムーンビーナス,牝3,55.0,和田翼,谷,栗東,2022106571,1146,シュヴァルグラン ,ヤマカツセレーヌ ,キングカメハメハ ,-0.8825307023646041,13,-0.466888012238301,13,,
15,8,16,エイプリルインパリ,牝3,55.0,小崎,高橋忠,栗東,2022105381,1152,リオンディーズ ,スノーエンジェル ,スウェプトオーヴァーボード Swept Overboard(米) ,-0.0006404190442346641,7,-0.18706500922245828,7,,
