,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,ケイサンノーブル,牝4,53.0,▲柴田裕,石栗,美浦,2021100697,1212,タリスマニック Talismanic(英) ,ケンブリッジアロー ,ブラックタイド ,-0.4425127874899072,8,-0.38954647840500517,8,,
1,2,2,ジーティーアグリム,牝4,56.0,池添,奥平,美浦,2021104574,1032,ダイワメジャー ,サラシー Salasie(仏) ,Teofilo ,1.336086049548575,2,0.22558249815698178,2,,
2,3,3,メイショウタムシバ,牝4,56.0,武豊,飯田,栗東,2021103268,666,ダノンレジェンド ,メイショウコブシ ,スペシャルウィーク ,1.5723368469054968,1,0.30728991197273275,1,,
3,4,4,グランコネクシオン,牝4,56.0,岩田望来,畠山,美浦,2021105123,1174,ハーツクライ ,チャリティーライン Charity Line(愛) ,Manduro (独) ,0.12881339290156302,5,-0.1919531362141093,5,,
4,5,5,キャロルビアンカ,牝5,56.0,城戸,荒川,栗東,2020100719,1147,サトノダイヤモンド ,キャロルロゼ ,タイキシャトル ,0.9635493914068465,4,0.0967405758064017,4,,
5,6,6,ロスティチェーレ,牝5,56.0,北村友,松下,栗東,2020102919,1102,キタサンブラック ,セコンドピアット ,ハーツクライ ,-0.16085903526946455,6,-0.29213643813044504,6,,
6,7,7,アステロイドメア,牝5,56.0,丹内,武市,美浦,2020101709,1091,キズナ ,アサクラ ,クロフネ ,-1.1256513638090628,10,-0.6258101734836066,10,,
7,7,8,ジーティースピカ,牝4,53.0,古川奈穂,加藤和,美浦,2021104589,1190,シャンハイボビー Shanghai Bobby(米) ,ロイヤルメジャー ,ダイワメジャー ,0.9794514471447111,3,0.1022403068686079,3,,
8,8,9,ベルイストワール,牝4,56.0,西村淳,宮田,美浦,2021100606,1171,ミッキーグローリー ,マイスクエアワン ,Giant's Causeway (米) ,-0.19861862143626013,7,-0.3051956030812442,7,,
9,8,10,タマモナポリ,牝4,56.0,岩田康,河嶋,栗東,2021106177,5203,カレンブラックヒル ,タマモリド ,ワイルドラッシュ Wild Rush(米) ,-0.7036006533699648,9,-0.4798438003120465,9,,
