,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,ポップスター,セ4,58.0,吉田隼,南田,美浦,2021100179,1095,シャンハイボビー Shanghai Bobby(米) ,ルレシャンテ ,ヴィクトワールピサ ,0.6586619338051213,4,-0.008704848904104667,4,,
1,2,2,ソウルユニバンス,セ8,58.0,秋山稔,平田,栗東,2017105358,1181,キンシャサノキセキ ,シーカーマ C Karma(米) ,Exchange Rate ,0.9207510758158447,3,0.08193876467292217,3,,
2,3,3,コハナ,牡4,55.0,▲柴田裕,天間,美浦,2021100681,1212,マジェスティックウォリアー Majestic Warrior(米) ,サンティエ ,ステイゴールド ,0.6056029690221149,5,-0.027055308841857955,5,,
3,3,4,アブストゥルース,牡5,58.0,Ａ．シュタルケ,上原博,美浦,2020110050,5115,Churchill (愛) ,Candiland ,Shamardal (米) ,-1.28859706502014,14,-0.6821649963553233,14,,
4,4,5,バルダンツァ,牡4,56.0,◇永島,天間,美浦,2021102595,1187,ドリームバレンチノ ,クイーンキセキ ,フジキセキ ,-1.1358049825552323,13,-0.6293218057739614,13,,
5,4,6,オーシンハーフ,セ4,58.0,池添,高橋一,栗東,2021101419,1032,シニスターミニスター Sinister Minister(米) ,ツインキャンドル ,キングカメハメハ ,2.497949637574667,1,0.6274133916243123,1,,
6,5,7,エーデル,牝4,56.0,岩田康,金成,美浦,2021105321,5203,デクラレーションオブウォー ,ブルザンインディゴ ,フジキセキ ,1.4970350710041198,2,0.28124676869673626,2,,
7,5,8,ダイタジャスティス,牡4,57.0,☆横山琉,小野,美浦,2021102954,1192,ホッコータルマエ ,ミッシェルズナイト ,ネオユニヴァース ,0.1421466648190757,7,-0.1873418198576347,7,,
8,6,9,パカーラン,牡4,58.0,川田,藤原,栗東,2021105073,1088,イスラボニータ ,ジペッサ Zipessa(米) ,City Zip (米) ,0.008752534539468507,8,-0.2334762224725037,8,,
9,6,10,ジーティーオウジャ,セ4,58.0,黛,石栗,美浦,2021104943,1109,ルーラーシップ ,アラドヴァル ,シンボリクリスエス ,-1.051074848693613,12,-0.6000178618823516,12,,
10,7,11,デスティノ,牡5,58.0,丹内,矢野,美浦,2020106690,1091,ホッコータルマエ ,アンルーリー ,チーフベアハート Chief Bearhart(加) ,-0.07199439516139036,9,-0.2614025739313388,9,,
11,7,12,ショーケン,セ5,58.0,国分恭,東田,栗東,2020103997,1124,タリスマニック Talismanic(英) ,ニシノフェミニン ,キングカメハメハ ,-0.48870999852893765,11,-0.4055237986161069,11,,
12,8,13,ウッドショック,牡6,58.0,岩田望,杉浦,美浦,2019106923,1174,ルーラーシップ ,ジェラテリアバール ,マンハッタンカフェ ,0.4686242896039848,6,-0.0744294289225762,6,,
13,8,14,ムーンスカイ,牡5,58.0,西村淳,牧田,栗東,2020102273,1171,トゥザワールド ,スターリットスカイ ,フジキセキ ,-0.20321515743288804,10,-0.306785316525589,10,,
