,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,マテンロウゲイル,牡3,57.0,横山和,野中,502(-2),栗東,2023100946,1140,エピファネイア,デザートライド,Candy Ride,0.18302607275604602,3,-0.08756744403360756,3,,
1,2,2,コレオシークエンス,牡3,57.0,浜中,佐藤悠,442(-2),栗東,2023105965,1115,サートゥルナーリア,ノーブルカリナン,ディープインパクト,0.08005132989782489,4,-0.11887496038588041,4,,
2,3,3,コロナドブリッジ,牡3,57.0,丸山,庄野,524(+8),栗東,2023107368,1127,ベンバトル,ローズマンブリッジ,ディープインパクト,-2.8913437911387363,12,-1.0222712569806527,12,,
3,4,4,ショウナンバンライ,牡3,57.0,北村友,松下,474(+2),栗東,2023107036,1102,オルフェーヴル,シュガーショック,Candy Ride,0.4004983426417737,2,-0.02144912747721181,2,,
4,5,5,エチゴドラゴン,牡3,57.0,幸,宮本,474(+6),栗東,2023102810,732,リアルスティール,ラハイナ,Milt's Overture,-1.0432108233643576,8,-0.4603815012622525,8,,
5,5,6,ブラックハヤテ,牡3,57.0,丹内,蛯名利,450(0),美浦,2023104492,1091,ダノンバラード,ミチビキ,ナカヤマフェスタ,0.8889062742465041,1,0.12704203531547192,1,,
6,6,7,サヴォアフェール,牡3,57.0,松山,杉山晴,502(+6),栗東,2023105645,1126,エピファネイア,ナニアヒアヒ,キングカメハメハ,-1.4788610590285722,10,-0.5928326878188211,10,,
7,6,8,エイシンイグニース,牡3,57.0,田口,野中,488(0),栗東,2023105534,1208,スクリーンヒーロー,エイシンノーティス,キングカメハメハ,-0.9867532337822594,7,-0.4432166425795262,7,,
8,7,9,ロードフィレール,牡3,57.0,坂井,吉岡,524(+6),栗東,2023105818,1163,キズナ,プレミアムギフト,オルフェーヴル,-1.4243203399186513,9,-0.5762506172255538,9,,
9,7,10,ミリオンクラウン,牡3,57.0,吉田隼,和田雄,496(-7),美浦,2023100840,1095,リーチザクラウン,サンヘレナ,パイロ,-0.17111631695588614,5,-0.1952377168519109,5,,
10,8,11,コレデヨカロウ,牡3,57.0,角田和,角田,454(-8),栗東,2023101414,1186,グレーターロンドン,ティーブラウニー,ホワイトマズル,-1.7929978261590636,11,-0.6883400103020528,11,,
11,8,12,キッコベッロ,牡3,57.0,武豊,友道,492(0),栗東,2023104996,666,Study of Man,アマダブラム,Scat Daddy,-0.3486489341874115,6,-0.2492131399776608,6,,
