,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,スピードリッチ,牡5,57.0,北村友,藤岡健,488(-4),23.1,6,栗東,2021105438,1102,ドレフォン,エバーシャルマン,ハーツクライ,-0.3115447517322699,7,-0.0249814621201402,3,0.1112534835764046,1,-0.1023276637882365,6,0.0703916326945745,0.0341796342282646
1,2,2,ミラージュナイト,牡4,57.0,西村淳,杉山佳,490(-8),2.1,1,栗東,2022105109,1171,バゴ,ラキシス,ディープインパクト,2.9032914729793853,1,0.096432281973803,1,0.0283311980166274,2,1.111927181132617,1,0.2370637867317601,0.3759759765109109
2,3,3,レクスノヴァス,牡4,57.0,岩田康,上村,488(-4),3.5,2,栗東,2022107282,5203,キタサンブラック,ウルティマミューズ,キングカメハメハ,0.7571761944603955,2,-0.0669839730825132,8,-0.1325315492848151,8,-0.4848280022949267,7,0.0480179098804028,0.2255855859065466
3,4,4,ギャンブルルーム,牡5,57.0,松本,大久保,508(+2),25.2,7,栗東,2021105559,1191,キズナ,シャンデリアハウス,ヴァーミリアン,-0.6674466218675081,10,-0.0788961759485012,9,-0.3428566167517742,10,-1.526170291098985,12,0.0169493888142385,0.0313313313759092
4,4,5,コーチェラバレー,牡4,57.0,横山和,安田,442(+8),11.5,5,栗東,2022104733,1140,キズナ,キャンプロック,Myboycharlie,-0.0046162441365012,4,-0.0251230979245711,4,-0.3562685638348334,11,0.0798706749260061,4,0.0844595516485338,0.0686564826672098
5,5,6,パトリックハンサム,牡7,57.0,小林美,柄崎,472(-2),106.6,13,美浦,2019103850,1206,バゴ,トーコーユズキ,ディープインパクト,-0.3983984512177869,8,-0.0393445671884701,6,-0.4097546083440452,12,0.0675766380099126,5,0.0834275594757808,0.0074066561976821
6,5,7,ブレイヴロッカー,セ6,57.0,池添,本田,450(-8),30.2,9,栗東,2020102870,1032,ドゥラメンテ,シティイメージ,Elusive City,-0.708426683064507,13,-0.0421083090334444,7,-0.236694762312667,9,-1.6056014018869107,13,0.0156551613953192,0.0261440248567189
7,6,8,レッドテリオス,牡5,57.0,武豊,古賀慎,482(-4),8.4,3,美浦,2021105066,666,ジャスタウェイ,ショーコ,Efisio,-0.0976917780656565,5,-0.1060174914531811,11,-0.0851555340083899,4,-0.5631417804231941,8,0.044400924251428,0.0939939941277277
8,6,9,エコロレイズ,牡5,57.0,横山琉,岩戸,506(+2),99.7,12,美浦,2021103976,1192,アメリカンペイトリオット,ペブルガーデン,ディープインパクト,-0.2249914014691773,6,-0.0864550260516605,10,-0.0891246294268952,5,0.3471785864374224,3,0.1103415607384999,0.0079192532665287
9,7,10,バルナバ,牡4,57.0,舟山,浜田,502(0),68.2,11,栗東,2022106633,1221,ハービンジャー,クライミングローズ,マンハッタンカフェ,-0.6873583309336901,12,-0.0352031762596722,5,-0.0400860344876852,3,-0.8432325894489858,11,0.0335544494696153,0.011576972883767
10,7,11,アマキヒ,牡4,57.0,佐々木,橋田,506(0),10.1,4,栗東,2022104615,1197,ブラックタイド,アパパネ,キングカメハメハ,0.6891469086373624,3,0.0717832386410777,2,-0.1216616719829011,7,0.8621713579813332,2,0.1846705495126014,0.0781732228389022
11,8,12,ラスカンブレス,セ5,57.0,丹内,林,480(+6),65.7,10,美浦,2021105391,1091,ブリックスアンドモルタル,アースライズ,マンハッタンカフェ,-0.6824545010945051,11,-0.1418391855842269,13,-0.1146313913952803,6,-0.8332959381670182,10,0.0338895303668969,0.0120174969661021
12,8,13,ホールネス,牝6,56.0,小沢,藤原,534(0),29.2,8,栗東,2020110060,1185,Lope de Vega,Missunited,Golan,-0.5666858124955421,9,-0.1335364362009948,12,-0.4230804462902318,13,-0.7406850115741922,9,0.0371779950203482,0.0270393681737299
