,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,ナルキッソス,牡3,55.0,酒井,吉岡,484(0),5.2,2,栗東,2023110085,01034,カラヴァッジオ,クイーンズターフ,ディープインパクト,1.324619752277078,2,0.5330410391826801,1,-0.2759006443215218,9,-0.11362041231752916,2,0.09511600385473963,0.1520847262201606
1,2,2,チリーゴールド,牝4,56.0,菱田,飯田,418(-6),180.1,13,栗東,2022104905,01144,オルフェーヴル,チリーシルバー,Malibu Moon,-0.7779695969391365,10,-0.44764861353560464,8,0.052601420303250435,5,-0.3225328997594094,4,0.07718342658473697,0.004391119246778652
2,3,3,フルールジェンヌ,牝3,51.0,◇永島,鈴木孝,444(-10),8.0,6,栗東,2023103247,01187,ミッキーアイル,ホーマンピクシー,キングカメハメハ,0.3206384044391819,7,-0.3605493172379041,7,-0.2626993689212154,8,-0.43085655058912287,6,0.06925955414950064,0.0988550720431044
3,3,4,ルージュバロン,牝3,53.0,横山武,福永,458(-2),6.8,5,栗東,2023107105,01170,コントレイル,ダンシングラグズ,Union Rags,0.45715659244375817,6,-0.755244711611111,10,0.09525654908483717,3,-0.5324570044200166,8,0.0625684181107164,0.11630008475659341
4,4,5,リアライズブラーヴ,牡3,55.0,泉谷,杉山晴,472(0),43.9,10,栗東,2023103678,01182,エピファネイア,イルーシヴキャット,キングカメハメハ,-0.9146738399517667,12,-0.5161465956525523,9,-0.5810596244862466,12,-0.702368947687246,10,0.05279142142552643,0.018014591716283262
5,4,6,スウィッチインラヴ,牝3,53.0,坂井,矢作,448(-12),5.4,4,栗東,2023105300,01163,コントレイル,スウィッチインタイム,Galileo,0.9722120686580514,3,-0.7571552256671309,12,0.25744247628831113,1,-0.37841242642298756,5,0.0729887431457484,0.14645195858237686
6,5,7,ベルフラム,牝3,53.0,角田和,高橋一,416(0),253.3,14,栗東,2023106107,01186,リアルスティール,ブレイジング,パイロ,-0.6233373904924207,9,0.17667890162253738,2,0.20392987027207352,2,-0.16189751500619026,3,0.09063315879376714,0.0031221499263515006
7,5,8,メイクワンズデイ,牡3,55.0,松山,宮地,468(+2),5.3,3,栗東,2023103160,01126,ベンバトル,スリーアロー,アルデバラン,0.8677369559637239,5,-0.05244509005307711,5,-0.1531238713953111,7,-0.541652066585696,9,0.06199573458189185,0.14921520308393116
8,6,9,ルクスノア,牝5,56.0,藤懸,平田,488(+14),27.9,8,栗東,2021105529,01138,オルフェーヴル,サトノアリシア,ハービンジャー,-0.9049104136182843,11,-0.9791151319204994,14,-0.4336531706725759,11,-0.9021930829216255,11,0.04322956210811463,0.028345540370782626
9,6,10,ペアレンツギフト,牝3,53.0,川田,中内田,456(+16),3.6,1,栗東,2023103719,01088,St Mark's Basilica,ペアレンツプレアー,Kingman,1.5030986383232334,1,-0.009428993137760838,4,-0.2815696752489786,10,-0.9410498558247756,13,0.041582017258692865,0.21967793787356532
10,7,11,テルヴィセクス,牡3,55.0,団野,斉藤崇,488(-8),23.8,7,栗東,2023104355,01180,フォーウィールドライブ,ジョリーダンス,ダンスインザダーク,-0.5847904554885935,8,-0.7562860862734636,11,-0.6243783392456274,13,-0.516683738655507,7,0.06356315086640023,0.03322859564474097
11,7,12,ダノンフェルゼン,牡4,58.0,吉村,東田,490(-12),143.6,12,栗東,2022104892,01216,ミッキーアイル,ダノンオスカル,キングカメハメハ,-1.212612522544073,13,-0.8036302848088727,13,-0.6848890668182908,14,-0.9351182844570802,12,0.04182939691140081,0.0055072463533762895
12,8,13,ゴージャス,牝4,55.0,☆田山,四位,436(+12),41.7,9,栗東,2022106996,01220,ゴールドシップ,サトノジャスミン,Wilburn,0.8871405516353676,4,-0.32458937116342124,6,0.0901516833665922,4,0.5979769706814668,1,0.19377440524959025,0.018965001830811394
13,8,14,インターポーザー,牡4,58.0,Ｍデムーロ,井上,498(-2),135.4,11,栗東,2022104649,05212,エピファネイア,インヘリットデール,ルーラーシップ,-1.314308744706119,14,0.16335531704978745,3,-0.008812439103268179,6,-1.1576198670063198,14,0.03348500695917378,0.005840772351143538
