,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,アドマイヤウルトラ,牡3,57.0,岩田望,宮田,510(-4),9.2,3,美浦,2023106836,1174,リオンディーズ,アドマイヤシーマ,ディープインパクト,0.1919298542576682,4,0.0964500283153659,3,0.0017269804399908,3,-0.863518629931029,16,0.0394266063213265,0.0865002553140331
1,1,2,シルフィー,牡3,57.0,横山典,村田,422(-4),8.5,3,美浦,2023105043,660,シルバーステート,リリカルモーメント,Unbridled's Song,0.187617815476412,5,-0.141935608272419,14,-0.0205627852369407,10,-1.0731554675884631,17,0.0319701942187911,0.0936238057516593
2,2,3,イーガービーバー,牡3,57.0,田口,和田郎,464(-4),21.8,10,美浦,2023100234,1208,トランセンド,スーリール,スペシャルウィーク,-0.3831155317602405,11,-0.2832494447579696,17,-0.0268986284820453,13,-0.7305781450328649,12,0.045032360819433,0.0365046949031699
3,2,4,カムバックトゥミー,牝3,55.0,江田照,佐藤吉,522(+16),42.8,13,美浦,2023106593,689,ストーミーシー,タプローム,ケイムホーム,-0.4415491260521504,12,0.0575999068641629,7,-0.0261590968985417,11,-0.4700813564388695,7,0.0584328451819254,0.0185935128245117
4,3,5,カーヴドヴァン,牝3,55.0,西村太,大和田,466(-8),16.1,7,美浦,2023103347,1131,ロードカナロア,エクセラントカーヴ,ダイワメジャー,-0.0407785737542542,8,-0.5644795723058146,18,0.0162711715362128,2,-0.4683423253322677,6,0.0585345501257429,0.0494287173223046
5,3,6,スーパーハイウェイ,牡3,54.0,▲佐藤,伊藤大,484(+4),98.8,16,美浦,2023106119,1207,アメリカンペイトリオット,ルージュノアール,ストーミングホーム,-0.9740711480959552,18,0.1590035296549063,1,-0.0091314951674303,7,-1.2106095204813925,18,0.0278644026970389,0.0080546796446265
6,4,7,バトルモクオ,牡3,57.0,松岡,戸田,490(+2),20.3,12,美浦,2023100800,1085,ベンバトル,クラウンロゼ,ロサード,-0.2853666733638905,10,-0.0425109228248606,10,0.0187429454870094,1,-0.6283283012299407,10,0.0498805528546554,0.0392020861521726
7,4,8,ルモンテ,牡3,57.0,大野,堀内,434(+4),6.9,2,美浦,2023106245,1096,ワールドプレミア,ステイインハート,ステイゴールド,0.8486106690046897,3,-0.0873156197378353,11,-0.0278842088272071,15,-0.4224288955982954,4,0.0612847239290345,0.1153336737520441
8,5,9,ピコペアシェイプ,セ3,57.0,石橋脩,伊藤大,516(-6),66.3,14,美浦,2023104832,1077,ダノンスマッシュ,マルモリバニー,ダンスインザダーク,-0.4999364636789485,13,-0.0313339077061611,9,-0.0684962573466473,18,-0.4350487551003572,5,0.0605161789879163,0.0120030520194435
9,5,10,サイモンナイスラン,牡3,57.0,木幡育,勢司,488(-12),34.7,10,美浦,2023105197,1167,アメリカンペイトリオット,レッドルシアン,ゼンノロブロイ,-0.6276060934346861,14,-0.2084805992431456,16,-0.0264878127713629,12,-0.8558486239473944,15,0.0397301713121732,0.0229337852705793
10,6,11,ルシアージュ,牝3,55.0,西塚,高柳瑞,438(+6),11.9,5,美浦,2023106795,1200,コントレイル,アーデルワイゼ,エイシンフラッシュ,0.0881468891388376,6,-0.088528350413181,12,-0.0460924462756638,17,-0.6053236689083679,9,0.0510413371496249,0.0668741469654709
11,6,12,キャリアビジョン,牝3,55.0,菊沢,西田,406(-2),36.9,12,美浦,2023103805,1161,シスキン,パラレルキャリア,シンボリクリスエス,-0.0389336645076231,7,0.0432733560896507,8,-0.0003405173035601,5,-0.0773617464375932,2,0.086539223258523,0.0215664593194879
12,7,13,デルマテイネ,牡3,57.0,野中,的場,432(-2),158.1,17,美浦,2023101361,1158,ストロングリターン,デルマオシマ,ハービンジャー,-0.6389133718604744,15,0.1369183495020672,2,-0.0003131999413174,4,-0.4991704757009018,8,0.0567575694572478,0.0050335379436376
13,7,14,ココナッツコースト,牝3,55.0,戸崎圭,木村,430(+16),2.6,1,美浦,2023103366,5386,モーリス,カウアイレーン,キングカメハメハ,3.407710916206441,1,-0.1125949971690689,13,-0.0134751426629388,8,-0.3171782924173102,3,0.0680866537148936,0.3060778264958094
14,7,15,ジュリ,牝3,52.0,▲石田,萱野,430(0),89.0,15,美浦,2023103273,1203,ダノンスマッシュ,ラファエラ,ジャングルポケット,-0.7001397612054924,16,0.0642166746405692,5,-0.0203589201737346,9,-0.664194608495018,11,0.048123224440252,0.0089415994257202
15,8,16,アースヴィンチ,牝3,55.0,丸山,蛯名正,466(+6),14.2,6,美浦,2023103789,1127,アルアイン,スクエアゴールド,ステイゴールド,-0.1846567654419398,9,-0.1964993599834889,15,-0.0274446969283956,14,-0.8289251006206355,13,0.0408143773372471,0.0560424189358524
16,8,17,ビーストウォーズ,牡3,54.0,▲上里,松山,476(+8),191.2,18,美浦,2023104891,1217,アニマルキングダム,ビーフィットウォー,ウォーエンブレム,-0.8577776263382447,17,0.0795086776697994,4,-0.0333006685757888,16,-0.8308951976481579,14,0.040734048207846,0.0041621461761982
17,8,18,クールチェンジ,牡3,57.0,コレット,和田郎,476(-4),16.2,8,美浦,2023107325,5691,ドレフォン,ルナシオン,ディープインパクト,0.948828655409854,2,0.0608710585662279,6,-0.0043615827719063,6,0.3690247735962443,1,0.1352309799863275,0.049123601783278
