,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,アルデトップガン,牡3,55.0,丹内,田中剛,468(+2),5.2,3.0,美浦,2023105106,1091,ナダル,フクシア,ゴールドアリュール,0.6879943880201714,4,-0.4458637557262271,3,-0.2505445836280704,7,-0.1378151012346377,5,0.1147286568263029,0.1518702297886217
1,2,2,レイユール,牝4,51.0,長浜,手塚久,428(+2),22.3,8.0,美浦,2022101464,1214,キズナ,レイカーラ,キングカメハメハ,-0.9127885557294796,9,-1.1689880825695742,6,-0.2540586247831358,8,-0.3506267300261209,6,0.0927361353014531,0.0354136858699925
2,3,3,シャイニースイフト,牡6,53.0,舟山,菊川,434(+2),20.5,7.0,美浦,2020101184,1221,ダノンバラード,ブライティアスター,ダイタクリーヴァ,-0.4604504563555133,6,-1.926075261872746,9,-0.143360876862764,5,-0.0225231617170146,2,0.1287486139439816,0.038523180239065
3,4,4,ヴェナートル,牡4,54.0,黛,武藤,498(+4),93.1,9.0,美浦,2022101469,1109,アルアイン,ロンドンシーズン,ロードカナロア,-0.7603007780447529,8,-0.2118095161556009,2,-0.3165807067753151,9,0.0088785564659511,1,0.132855688756059,0.0084825477432957
4,5,5,マーゴットブロー,牡3,54.0,西村淳,伊坂,514(+4),3.1,1.0,美浦,2023105356,1171,Twirling Candy,タフイルマ,Stormy Atlantic,2.020708789670111,1,-0.912371860889328,4,-0.2129328546501624,6,-0.0353078125450141,3,0.127113084980317,0.2547500628712365
5,6,6,ショウナンカリス,牝3,52.0,池添,加藤士,418(-4),5.3,4.0,美浦,2023105347,1032,リアルスティール,ロシアンサモワール,American Pharoah,0.7520189831263663,3,-2.168394455855136,10,-0.1288060289824134,3,-0.0671319316572519,4,0.1231315140474628,0.1490047537548742
6,7,7,ブラックルビー,牝4,52.0,北村友,平岩,440(-8),-3.0,nan,美浦,2022105981,1102,キズナ,メジロスプレンダー,シンボリクリスエス,-0.7537149914812575,7,-1.1348689111087873,5,-0.4282847454898386,10,-0.6183543520200527,8,0.0709539151356282,
7,7,8,ワタシマツワ,牝4,52.0,小林美,竹内,428(+12),9.2,5.0,美浦,2022101412,1206,グレーターロンドン,サンドスラッシュ,Holy Roman Emperor,-0.4139661090662661,5,0.0219904259258075,1,-0.1430165739583838,4,-0.4324248163228928,7,0.0854524532905987,0.0858396950979166
8,8,9,ジャズ,牡5,56.0,吉田隼,辻野,484(0),12.6,6.0,栗東,2021103227,1095,ルーラーシップ,カンタービレ,ディープインパクト,-0.946479473769842,10,-1.557263345629474,7,-0.1162642087017119,2,-0.7442692822769696,9,0.0625593467021715,0.0626766027699074
9,8,10,ヒズマスターピース,牝3,53.0,佐々木,奥村武,518(+20),3.7,2.0,美浦,2023105714,1197,スクリーンヒーロー,イプスウィッチ,Danehill Dancer,0.7869782036304649,2,-1.7520895252852586,8,-0.0694198810737973,1,-0.757767332508253,10,0.061720591016025,0.21343924186509
