,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ミティリーニ,牝2,55.0,Ｃデムーロ,高野,448(+12),栗東,2023107262,05473,Tapit  (米),ミッドナイトビズー  Midnight Bisou(米),Midnight Lute,-1.1901680867875057,7
1,2,2,クロスボーダー,牝2,55.0,北村友,小林,494(+6),栗東,2023106982,01102,リアルスティール,クロスセル,ルーラーシップ,-2.938936288020905,13
2,3,3,コイバナ,牝2,55.0,戸崎圭,渡辺,448(-10),栗東,2023102700,05386,モズアスコット,タイムピース,ルーラーシップ,-4.61686145238622,14
3,3,4,エイシンビリオン,牝2,52.0,▲田山,今野,470(+2),栗東,2023105514,01220,モーニン,エイシンコアー,エイシンデピュティ,-2.469526698451691,12
4,4,5,ミスヘンリー,牝2,55.0,幸,羽月,438(+2),栗東,2023100676,00732,ヘニーヒューズ  Henny Hughes(米),ミスパッション,ディープブリランテ,-0.35288129675134816,1
5,4,6,アーガイルショア,牝2,55.0,西村淳,安田,504(0),栗東,2023103718,01171,ナダル Nadal(米),ベルプラージュ,キングカメハメハ,-2.2935242628699752,11
6,5,7,ガーリッシュ,牝2,55.0,和田竜,鈴木孝,442(-16),栗東,2023104343,01018,ヘニーヒューズ  Henny Hughes(米),ニーマルオトメ,ゼンノロブロイ,-0.3964211641170329,2
7,5,8,ダンシングドール,牝2,52.0,▲森田,牧田,454(-2),栗東,2023106127,01222,ヴァンセンヌ,カラオケスナック,スタチューオブリバティ  Statue of Liberty(米),-0.898223453547852,4
8,6,9,ステラソレラ,牝2,55.0,田口,高橋康,410(-12),栗東,2023101086,01208,モーリス,トーホウルス,ディープインパクト,-1.4921060058765199,9
9,6,10,レステダンルヴァン,牝2,55.0,斎藤,藤岡,498(0),栗東,2023103735,01178,キズナ,ワイ Why(愛),Galileo (愛),-1.2403079334495077,8
10,7,11,プレデンシア,牝2,55.0,津村,中尾,490(-2),栗東,2023100376,01092,ルヴァンスレーヴ,リベラメンテ,ダノンシャンティ,-1.1497805456747883,6
11,7,12,アロハマウロア,牝2,55.0,古川吉,藤野,456(+2),栗東,2023100537,01015,エスポワールシチー,ジャンニーナ,ロードカナロア,-1.0674892203210908,5
12,8,13,ペンダント,牝2,55.0,ルメール,池江,460(-12),栗東,2023105447,05339,オルフェーヴル,スパイラルステップ,シンボリクリスエス,-0.7571103370540521,3
13,8,14,フルフィルメント,牝2,55.0,丹内,宮地,524(+10),栗東,2023106464,01091,ベンバトル Benbatl(英),パフォーム,マツリダゴッホ,-2.1696876923865105,10
