,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,スカイドゥエラー,牡7,55.0,▲田山,谷,456(-2),栗東,2018100961,01220,キズナ,フリーバード,アフリート Afleet(加),-3.941602033342954,14
1,1,2,ディオスパーダ,牡3,56.0,田口,小椋,486(0),栗東,2022100413,01208,コパノリッキー,シノニム,フレンチデピュティ French Deputy(米),-3.3079331446002223,9
2,2,3,クリノグローリー,牡5,58.0,菱田,谷,480(-10),栗東,2020102360,01144,ラブリーデイ,モエレエターナル,ゴールドヘイロー,-4.003680574899843,15
3,2,4,ゴールデンクラウド,牡3,56.0,Ｃデムーロ,小林,526(0),栗東,2022110121,05473,Cloud Computing (米),Seoul Gold,Medaglia d'Oro,-0.9123425893545096,1
4,3,5,ポッドフォルク,牡3,56.0,松山,西園正,492(0),栗東,2022100736,01126,ルヴァンスレーヴ,シールヴィクトリー,キングカメハメハ,-4.738554570912264,16
5,3,6,ワンダーブレット,セ6,58.0,岩田望,笹田,506(0),栗東,2019102585,01174,アジアエクスプレス,フジインザスカイ,ディープスカイ,-3.133792290291098,8
6,4,7,タマモキャリコ,セ4,58.0,鮫島駿,宮地,428(+4),栗東,2021103197,01157,シニスターミニスター Sinister Minister(米),ナーゴナーゴハツエ,ネオユニヴァース,-3.1265461517616013,7
7,4,8,フローラルセント,牝4,56.0,西村淳,松下,484(0),栗東,2021104857,01171,キズナ,サマーローズ,ハービンジャー Harbinger(英),-2.2609909695971786,5
8,5,9,メイショウジェンマ,牡5,58.0,幸,飯田,480(+4),栗東,2020106491,00732,ホッコータルマエ,メイショウキラリ,マンハッタンカフェ,-3.8256680048872105,13
9,5,10,ユウトザユウト,牡3,56.0,川田,小崎,514(+8),栗東,2022110118,01088,Preservationist,Officer Leah,Officer,-1.7238665716648007,3
10,6,11,メイショウカシワデ,牡4,58.0,岩田康,角田,454(+14),栗東,2021103154,05203,シニスターミニスター Sinister Minister(米),マノアラニ,アグネスタキオン,-3.7959821128361972,12
11,6,12,ジョータルマエ,セ5,58.0,鮫島良,河嶋,500(+2),栗東,2020100771,01099,ホッコータルマエ,ジョーイロンデル,クロフネ,-3.3775202447190327,10
12,7,13,シンゼンイズモ,牡5,58.0,和田竜,荒川,530(+2),栗東,2020102993,01018,エピファネイア,ビジュアルショック,Kingmambo (米),-3.5881632958450487,11
13,7,14,シンリミテス,牡6,58.0,古川吉,大根田,502(-2),栗東,2019106148,01015,ドレフォン Drefong(米),ポリアフ,キングカメハメハ,-3.034140011021656,6
14,8,15,マルカブリッツ,牡5,58.0,津村,福永,490(+12),栗東,2020103123,01092,エイシンフラッシュ,ロイヤルネックレス,シンボリクリスエス,-1.0564288929646122,2
15,8,16,オーケーカルメン,牝4,53.0,▲森田,奥村豊,436(0),栗東,2021102380,01222,ドレフォン Drefong(米),ウインフロレゾン,フジキセキ,-1.7895000368017766,4
