,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,パラディレーヌ,牝3,54.0,岩田望,千田,508(+6),栗東,2022103546,1174,キズナ,パラダイスガーデン,Closing Argument,-0.05216949193310404,9,-0.09472593030570847,9,,
1,1,2,ステレンボッシュ,牝4,56.0,ルメール,国枝,472(0),美浦,2021105743,5339,エピファネイア,ブルークランズ,ルーラーシップ,0.22628346225833604,7,-0.054991628630002565,7,,
2,2,3,シンリョクカ,牝5,56.0,木幡初,竹内,464(-2),美浦,2020101608,1153,サトノダイヤモンド,レイカーラ,キングカメハメハ,0.43354101990164395,4,-0.025416671007870924,4,,
3,2,4,カナテープ,牝6,56.0,レーン,堀,468(0),美浦,2019105293,5585,ロードカナロア,ティッカーテープ Ticker Tape(英),Royal Applause,2.7390726237030436,1,0.30357494818442066,1,,
4,3,5,サフィラ,牝4,56.0,西村淳,池添,470(+6),栗東,2021105541,1171,ハーツクライ,サロミナ Salomina(独),Lomitas,-1.1158856564013488,14,-0.24651465561852234,14,,
5,3,6,エリカエクスプレス,牝3,54.0,武豊,杉山晴,462(0),栗東,2022103205,666,エピファネイア,エンタイスド Enticed(愛),Galileo (愛),0.5858516660381159,3,-0.003682453177136523,3,,
6,4,7,レガレイラ,牝4,56.0,戸崎圭,木村,480(+8),美浦,2021105898,5386,スワーヴリチャード,ロカ,ハービンジャー Harbinger(英),-0.20813030385984033,11,-0.1169810145395229,11,,
7,4,8,ヴェルミセル,牝5,56.0,鮫島駿,吉村,468(0),栗東,2020103945,1157,ゴールドシップ,マルーンドロップ,コンデュイット Conduit(愛),0.030530619698229445,8,-0.08292490203608283,8,,
8,5,9,ボンドガール,牝4,56.0,津村,手塚久,460(+2),美浦,2021107179,1092,ダイワメジャー,コーステッド Coasted(米),Tizway (米),0.2697800822197786,6,-0.048784806998534956,6,,
9,5,10,セキトバイースト,牝4,56.0,浜中,四位,468(-10),栗東,2021103975,1115,デクラレーションオブウォー,ベアフットレディ Barefoot Lady(愛),Footstepsinthesand,-0.341189933037081,12,-0.13596817688419366,12,,
10,6,11,フェアエールング,牝5,56.0,丹内,和田郎,464(0),美浦,2020105795,1091,ゴールドシップ,マイネポリーヌ,スペシャルウィーク,-1.4014336250351576,16,-0.2872613920341116,16,,
11,6,12,ライラック,牝6,56.0,藤岡佑,相沢,456(-2),美浦,2019103588,1093,オルフェーヴル,ヴィーヴァブーケ,キングカメハメハ,0.8690535219097101,2,0.03672950082420347,2,,
12,7,13,ココナッツブラウン,牝5,56.0,北村友,上村,462(+2),栗東,2020101607,1102,キタサンブラック,ルアーズストリート,キングカメハメハ,-1.0399112580842724,13,-0.2356733640577027,13,,
13,7,14,ケリフレッドアスク,牝3,54.0,岩田康,藤原,456(-2),栗東,2022102296,5203,ドゥラメンテ,ディープインアスク,ディープインパクト,-1.2076560084500507,15,-0.259609976742973,15,,
14,8,15,オーロラエックス,牝4,56.0,松山,杉山晴,488(0),栗東,2021101387,1126,サトノダイヤモンド,ガリレオズソング Galileo's Song(愛),Galileo (愛),0.3818903828310283,5,-0.03278704350424336,5,,
15,8,16,リンクスティップ,牝3,54.0,Ｃデムーロ,西村,482(+2),栗東,2022105815,5473,キタサンブラック,ダンスウィズキトゥン,Kitten's Joy (米),-0.1696271017590303,10,-0.11148673687169672,10,,
