,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,エチャケナ,牝4,56.0,北村宏,金成,454(+2),美浦,2021106673,01043,ドレフォン Drefong(米),エフティマイア,フジキセキ,0.6385002835094408,6
1,1,2,オルゴーリオ,セ4,58.0,横山和,菊沢,500(-6),美浦,2021110147,01140,Mor Spirit,Holy Wow,Put It Back,-1.460395693574516,16
2,2,3,イモータルバード,牡4,57.0,☆吉村,栗田,486(+6),美浦,2021100674,01216,レイデオロ,アスカビレン,ブラックタイド,-0.4209008153132709,13
3,2,4,スズカコーズ,牡5,58.0,木幡巧,伊藤圭,504(-2),美浦,2020101035,01162,スズカコーズウェイ,アイシースズカ,サンデーサイレンス Sunday Silence(米),-0.2142590612181479,12
4,3,5,オセアエクスプレス,牡4,58.0,マーカンド,菊川,490(+2),美浦,2021104145,05626,アジアエクスプレス,フロリール,クロフネ,0.6689380596646296,5
5,3,6,メモリーグラス,牡5,58.0,杉原,松永康,494(+4),美浦,2020107095,01135,イスラボニータ,ラベンダーメモリー,ナカヤマフェスタ,0.7457861288811152,3
6,4,7,メイショウハチロー,牡3,57.0,団野,福永,496(-2),栗東,2022103264,01180,シニスターミニスター Sinister Minister(米),メイショウミハル,ダイワメジャー,0.38043384448560463,8
7,4,8,ジューンポンポン,牝6,56.0,横山典,和田勇,502(-2),美浦,2019102552,00660,マクフィ,オールオールオール,アグネスタキオン,0.7078378032784853,4
8,5,9,クールソル,牝4,56.0,石橋脩,斎藤誠,462(0),美浦,2021104325,01077,ドレフォン Drefong(米),メジャータイフーン,ダイワメジャー,0.46178587257918885,7
9,5,10,ミラキュラスライト,セ6,58.0,小崎,萩原,490(+8),美浦,2019104602,01152,エイシンフラッシュ,ミラグロッサ,フジキセキ,0.3628090604486646,9
10,6,11,モリノレッドスター,牝4,56.0,横山武,鈴木伸,488(+8),美浦,2021106298,01170,デクラレーションオブウォー,クィーンオブシバ,ファスリエフ Fasliyev(米),0.03290126087405172,11
11,6,12,モナコブル,牡4,58.0,内田博,岩戸,464(0),美浦,2021109096,00422,ニューイヤーズデイ,メイチャリティ,ネオユニヴァース,-1.3222916808533678,15
12,7,13,アンクエンチャブル,セ4,58.0,三浦,高柳瑞,524(+4),美浦,2021101660,01122,ディスクリートキャット Discreet Cat(米),スモーダリング,パイロ Pyro(米),0.8479754709577921,2
13,7,14,グランオルカ,セ4,58.0,佐々木,武井,480(-2),美浦,2021110109,01197,Liam's Map,Layla,Union Rags,-0.8660626093591135,14
14,8,15,フィリップ,牡4,58.0,菅原明,岩戸,494(0),美浦,2021102797,01179,ロージズインメイ Roses in May(米),ナムラカグヤヒメ,エンパイアメーカー Empire Maker(米),1.1983641474633762,1
15,8,16,バンブトンプロ,牡5,58.0,柴田大,粕谷,508(+8),美浦,2020106562,01009,マクフィ,ニースセブンティン,ナリタトップロード,0.1594106800839694,10
