,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ガロンヌ,牡4,55.0,横山和,上村,468(+2),栗東,2021100494,01140,モーリス,リヴィエール,ハーツクライ,0.44941328938957137,2
1,1,2,メイショウシンタケ,牡7,55.0,池添,千田,482(-6),栗東,2018106318,01032,ワールドエース,アドマイヤビアン,アドマイヤコジーン,0.0846006111191284,6
2,2,3,アクートゥス,牡5,55.0,西塚,藤原,462(-2),栗東,2020102625,01200,ルーラーシップ,アッフィラート,ディープインパクト,-0.6200208487479237,11
3,2,4,スカイロケット,牡5,55.0,内田博,須貝,434(0),栗東,2020103482,00422,ジャスタウェイ,ティッカーテープ Ticker Tape(英),Royal Applause,0.23233561378501807,4
4,3,5,セントメモリーズ,牝4,53.0,佐々木,斎藤誠,486(+2),美浦,2021104894,01197,エピファネイア,ネオフレグランス,ネオユニヴァース,-0.15337127038468032,9
5,3,6,ウイングレイテスト,牡8,58.0,松岡,畠山,512(+12),美浦,2017101423,01085,スクリーンヒーロー,グレートキャティ,サクラユタカオー,1.6922429556940624,1
6,4,7,シュタールヴィント,牡5,56.0,小崎,矢作,448(+2),栗東,2020103061,01152,ロードカナロア,マルセリーナ,ディープインパクト,-0.08483372171715953,7
7,4,8,メイショウチタン,牡8,57.0,吉田豊,本田,476(-6),栗東,2017104172,00733,ロードカナロア,ラルティスタ,マイネルラヴ,-1.0312352074640219,15
8,5,9,ナムラアトム,牡4,55.0,菅原明,長谷川,482(-14),栗東,2021102888,01179,リアルインパクト,サンクイーンII Sun Queen(米),Storm Cat (米),-1.581505443858708,18
9,5,10,カリボール,牡9,56.0,杉原,西村,498(-6),栗東,2016104668,01135,ジャスタウェイ,レイズアンドコール,サクラバクシンオー,0.23198870879861705,5
10,6,11,ゴールデンシロップ,牡7,54.0,木幡巧,鈴木慎,540(+2),美浦,2018110043,01162,Havana Gold,Muscovado,Mr. Greeley,0.38425816409116886,3
11,6,12,ベガリス,牝5,54.0,藤懸,高橋忠,432(-12),栗東,2020100497,01138,モーリス,プレシャスベガ,キングカメハメハ,-0.7006293398933248,13
12,7,13,レッドシュヴェルト,牡5,55.0,プーシャン,尾関,476(+8),美浦,2020103517,05678,レッドファルクス,ハイドバウンド Hidebound(亜),Grand Slam,-0.656337370023155,12
13,7,14,ラケマーダ,牡5,56.0,マーカンド,千田,506(-6),栗東,2020101784,05626,アメリカンペイトリオット,アプト,アドマイヤムーン,-1.5299604702757723,17
14,7,15,レッドモンレーヴ,牡6,58.5,酒井,蛯名正,510(-2),美浦,2019105496,01034,ロードカナロア,ラストグルーヴ,ディープインパクト,-0.56699786502116,10
15,8,16,フォーチュンタイム,牡4,56.5,団野,吉岡,514(+12),栗東,2021101384,01180,グレーターロンドン,オールタイムベスト,ブライアンズタイム Brian's Time(米),-1.4456809257578909,16
16,8,17,グレイイングリーン,牡7,57.0,吉村,池江,492(-12),栗東,2018105454,01216,ディープインパクト,リトルゲルダ,Closing Argument,-0.8788363185981304,14
17,8,18,レイベリング,牡5,57.0,三浦,鹿戸,484(0),美浦,2020110155,01122,Frankel,Noyelles,Docksider,-0.11588680361494587,8
