,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,モズアンタレス,牝5,56.0,和田竜,飯田,510(+4),栗東,2020106519,01018,グランプリボス,モズフリムカナイデ,クロフネ,-0.3043731904299268,6
1,2,2,エールトゥヘヴン,牡6,58.0,ルメール,戸田,464(0),美浦,2019101416,05339,ロードカナロア,キストゥヘヴン,アドマイヤベガ,-4.7558562671802695,15
2,2,3,オンザブルースカイ,牡3,57.0,菱田,谷,460(+2),栗東,2022104163,01144,ミスターメロディ,フロリール,クロフネ,-0.12143649932318043,3
3,3,4,ブルクトーア,牡3,57.0,Ｃデムーロ,長谷川,496(+6),栗東,2022104694,05473,Saxon Warrior (安平町),エルヴァスII Elvas(亜),Catcher In The Rye,1.18426771444535,1
4,3,5,カラヴァジェスティ,牡3,57.0,岩田康,奥村武,476(-4),美浦,2022110006,05203,カラヴァッジオ,トナフトゥ,Sir Prancealot,-0.2270349550687523,5
5,4,6,ルヴァンノワール,牝7,56.0,鮫島駿,庄野,472(-2),栗東,2018106701,01157,ブラックタイド,ベリーフィールズ,オペラハウス Opera House(英),-1.6566641638725816,10
6,4,7,サトノプリエール,牝6,56.0,北村友,斉藤崇,490(-12),栗東,2019110127,01102,Dark Angel,Soul of Houdini,Perfect Soul,-3.203117468154181,13
7,5,8,アンダースコア,牡3,57.0,田口,庄野,458(+10),栗東,2022106470,01208,ミッキーアイル,スイートミーティア,ルーラーシップ,-2.481769907567033,12
8,5,9,メイショウカイト,牝7,56.0,武豊,荒川,466(-6),栗東,2018103368,00666,ラブリーデイ,デンコウデア,スペシャルウィーク,-0.18391903002803456,4
9,6,10,ダノンキラウェア,牡4,58.0,川田,中内田,476(+4),栗東,2021100171,01088,ロードカナロア,レキシールー Lexie Lou(加),Sligo Bay,-1.2243044772358798,9
10,6,11,ホーリーブラッサム,牝3,55.0,レーン,斉藤崇,480(-4),栗東,2022103060,05585,ロゴタイプ,ホーリーシュラウド,Cape Cross,-2.0148946801776217,11
11,7,12,サロニコス,牝4,56.0,西村淳,松下,464(-2),栗東,2021105540,01171,ロードカナロア,サロニカ,ディープインパクト,0.10144639040249623,2
12,7,13,エクセルゴールド,牡4,58.0,津村,武市,476(+8),美浦,2021104490,01092,ゴールドアクター,エリーティアラ,ケイムホーム Came Home(米),-1.1028202350087253,8
13,8,14,エクストラバック,牡4,58.0,幸,西園正,500(+2),栗東,2021110023,00732,Iffraaj,エクストラマイル,Frankel,-4.54351330016167,14
14,8,15,ロンドボス,牝3,55.0,松山,藤原,458(+6),栗東,2022104988,01126,モーリス,フィニフティ,ディープインパクト,-0.43940722455948755,7
