,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,レッドエウロス,セ3,57.0,プーシャン,田中博,470(-2),美浦,2022105160,05678,ルヴァンスレーヴ,レッドパラス,クロフネ,-0.7804064727079922,13
1,1,2,ゴンドワナ,セ5,57.0,☆吉村,小島,488(-2),美浦,2020103921,01216,マツリダゴッホ,ヌーナ,Congrats (米),-0.2067162531182716,5
2,2,3,エコロカディス,セ3,57.0,石橋脩,森一,452(-10),美浦,2022110126,01077,Global Campaign (米),Meadow Mystique,Ghostzapper,-0.8936637921826543,14
3,2,4,サムワンライクユー,牡5,58.0,内田博,佐藤吉,482(0),美浦,2020106974,00422,グレーターロンドン,デスティニーラブ,アグネスデジタル,-0.6012746048663474,12
4,3,5,ウインドワンピース,牡5,58.0,藤懸,新開,522(+6),美浦,2020103901,01138,ヴァンセンヌ,シーデイライト,ヘニーヒューズ Henny Hughes(米),-0.4952113624509633,9
5,3,6,ベイビールビオ,牡6,58.0,杉原,田村,494(-2),美浦,2019103592,01135,ビッグアーサー,カルテブランシェ,ゴールドアリュール,-0.22937869406023845,7
6,4,7,ジャーニーメモリー,牡5,58.0,柴田大,粕谷,482(+12),美浦,2020104437,01009,ヴィクトワールピサ,プリンセスメモリー,スウェプトオーヴァーボード Swept Overboard(米),-0.5004253258286838,10
7,4,8,マイネルブリオン,牡3,56.0,☆西塚,矢野,482(+4),美浦,2022102681,01200,ゴールドドリーム,マイネオレンジ,ロージズインメイ Roses in May(米),-0.4269856870191896,8
8,5,9,ワンカードフェロー,牡3,57.0,横山武,嘉藤,500(+12),美浦,2022103643,01170,American Pharoah (米),ワンカードトゥーメニー One Card too Many(米),Drosselmeyer (米),-1.732263309199165,16
9,5,10,キョウエイカンセ,牡4,58.0,松岡,萱野,500(0),美浦,2021101905,01085,ビッグアーサー,キョウエイレガシー,ハービンジャー Harbinger(英),-0.20733123852884,6
10,6,11,ラントレイル,牡3,57.0,木幡巧,牧,454(+8),美浦,2022106359,01162,ホッコータルマエ,ランミネルバ,アグネスタキオン,0.017450946671097645,3
11,6,12,サンマルリアン,牝5,56.0,小林脩,土田,468(+8),美浦,2020101086,01183,キズナ,デイドリーム,アドマイヤムーン,-0.5236567583571056,11
12,7,13,エースアビリティ,牡4,58.0,原田和,堀内,492(+4),美浦,2021102098,01143,ヤマカツエース,ヒアデス,モンテロッソ Monterosso(英),-1.0674993784563553,15
13,7,14,マリンバンカー,牡4,58.0,岩部,南田,502(+6),美浦,2021103129,00726,エスケンデレヤ,ゲッカビジン,ヨハネスブルグ Johannesburg(米),0.5853361871379675,1
14,8,15,エドワードバローズ,牡3,57.0,菅原明,奥村武,476(-4),美浦,2022105962,01179,ナダル Nadal(米),サンドラバローズ,ディープインパクト,0.23599205118476468,2
15,8,16,エーデル,牝4,56.0,酒井,金成,470(+2),美浦,2021105321,01034,デクラレーションオブウォー,ブルザンインディゴ,フジキセキ,-0.08162031764552846,4
