,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ダノンアトラス,牡4,58.0,荻野極,橋口,404(0),栗東,2021105113,01160,ミッキーロケット,ダノンジャンヌ,ディープインパクト,-0.5681397562536068,8
1,1,2,リュケイオン,牡4,58.0,石川,奥村武,436(-10),美浦,2021105853,01150,モーリス,リカビトス,ディープブリランテ,-1.3598524305214446,9
2,2,3,トリオンファルマン,牝5,56.0,高杉,笹田,442(-16),栗東,2020105652,01213,キズナ,ラトナプラ,Distorted Humor (米),-2.9981749043060386,14
3,2,4,コスモレオナルド,牡4,55.0,▲石神道,鹿戸,470(-2),美浦,2021106829,01209,ゴールドシップ,ミルルーテウス,アグネスタキオン,0.9563652204836216,2
4,3,5,エイシンジェンマ,牝5,56.0,川又,中尾,498(-6),栗東,2020107017,01166,コパノリチャード,エイシンフレア,エイシンデピュティ,1.5692823365479864,1
5,3,6,ウィズマスタング,牡3,56.0,国分恭,西園翔,450(+6),栗東,2022106045,01124,レイデオロ,ラヴザットマスタング Luvthatmustang(米),Candy Ride,-1.865570128878844,12
6,4,7,テンドリームガール,牝3,54.0,原,矢野,410(-4),美浦,2022106347,01184,モーリス,ファインアイリス,ルーラーシップ,-1.455542145349156,10
7,4,8,ナスノソナタ,牡3,56.0,富田,武井,486(+16),美浦,2022106544,01168,レイデオロ,ナスノシンフォニー,ハーツクライ,-0.3408706043451763,6
8,5,9,ファイナルヒート,牡5,55.0,▲舟山,古賀,506(-8),美浦,2020103100,01221,リアルインパクト,リーサルヒート,Unusual Heat,-0.14090913722851994,5
9,5,10,アミアン,牝4,56.0,木幡育,本間,412(-4),美浦,2021104881,01167,ブリックスアンドモルタル Bricks and Mortar(米),セレブリティモデル,キングカメハメハ,0.257096052082876,4
10,6,11,アリスメティーク,牝3,54.0,丸田,大竹,436(-2),美浦,2022105796,01117,ミッキーアイル,サンクボヌール,ハービンジャー Harbinger(英),-4.617652981674815,16
11,6,12,フォルテフィオーレ,牡4,58.0,菊沢,上原佑,454(0),美浦,2021100165,01161,ドゥラメンテ,ベルフィオーレ,ディープインパクト,-0.4169086286719836,7
12,7,13,マジカルワード,牝5,56.0,柴田善,大竹,444(-4),美浦,2020101598,00641,ハーツクライ,マジカルシェイプ,Street Cry (愛),-2.7119965969780946,13
13,7,14,スタニングヴュー,牝3,54.0,伊藤,金成,460(0),美浦,2022101272,01119,リアルスティール,ラバーズケープ,ダイワメジャー,0.9010031540640293,3
14,8,15,デルマジュテーム,牝3,54.0,的場,的場,450(-2),美浦,2022101969,01108,ノヴェリスト Novellist(愛),デルマチャチャ,サムライハート,-1.4880683686510499,11
15,8,16,アルヴィア,牡4,55.0,▲石田,小西,480(+10),美浦,2021106965,01203,シュヴァルグラン,アイアムラヴィング,ファルブラヴ Falbrav(愛),-3.0021267356846093,15
