,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ショウナンライシン,牡5,58.0,柴田善,大竹,496(0),美浦,2020103148,00641,エスケンデレヤ,ショウナンバーキン,フジキセキ,-2.7723853914733567,12
1,2,2,エコロガイア,牡4,57.0,吉田隼,森秀,480(+10),栗東,2021110056,01095,Speightstown (米),Charge of Angels,Distorted Humor (米),0.5801712549594604,1
2,2,3,プリンスミノル,牡6,57.0,角田和,中舘,472(0),美浦,2019106027,01186,ベーカバド Behkabad(仏),フレアキャスケード,エルコンドルパサー,-1.184622203929979,3
3,3,4,アクションプラン,牡5,58.0,荻野極,池上,512(-6),美浦,2020100116,01160,リオンディーズ,シャプレドサクレ,タートルボウル Turtle Bowl(愛),-1.6437213266127337,5
4,3,5,モズミギカタアガリ,牝4,55.0,高杉,藤岡,474(+4),栗東,2021102868,01213,グランプリボス,モズソフィ,マンハッタンカフェ,-2.346866962420757,9
5,4,6,ピースオブザライフ,牝5,55.0,国分恭,野中,488(-4),栗東,2020101024,01124,キタサンブラック,サンキューアスク,シンボリクリスエス,-2.9362294053587843,15
6,4,7,レアンダー,牡4,57.0,国分優,大根田,460(-10),栗東,2021100836,01125,シルバーステート,ミスエンピリカル,プリサイスエンド Precise End(米),-1.008423278969266,2
7,5,8,ダンテバローズ,牡5,58.0,石川裕紀人,上村,516(0),栗東,2020104661,01150,ドレフォン Drefong(米),スズカエルマンボ,シンボリクリスエス,-2.3826885375138716,11
8,5,9,マーブルロック,牡5,58.0,原,西園正,518(-2),栗東,2020100960,01184,シニスターミニスター Sinister Minister(米),サニーロック,キングカメハメハ,-2.3723812650969944,10
9,6,10,ポッドロゴ,牡4,57.0,長岡,西園正,474(+4),栗東,2021104873,01142,ロゴタイプ,スクラッタ,キングカメハメハ,-2.9232955168355206,14
10,6,11,サンライズアリオン,牡6,58.0,富田,平田,510(-12),栗東,2019103419,01168,ザファクター,カシュカシュ,アフリート Afleet(加),-2.2066556695759707,7
11,7,12,ホールシバン,セ7,58.0,秋山稔,高橋忠,532(+2),栗東,2018100664,01181,パイロ Pyro(米),サマリーズ,ハードスパン Hard Spun(米),-2.224285828759523,8
12,7,13,マリアナトレンチ,牡5,57.0,松若,東田,476(-2),栗東,2020102737,01154,ハーツクライ,アイアムルビー,Saint Liam,-2.8840810442642515,13
13,8,14,ノーブルゲイル,牡4,57.0,江田照,中川,484(-2),美浦,2021104283,00689,ロージズインメイ Roses in May(米),ローズベビークリス,ファスリエフ Fasliyev(米),-1.5373464194936546,4
14,8,15,ダノンザボルケーノ,牡4,57.0,菊沢,菊沢,480(-4),美浦,2021101478,01161,キタサンブラック,ダノンコスモス,アイルハヴアナザー I'll Have Another(米),-1.9848189808472116,6
