,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ニチヤヲツイデ,牝2,55.0,木幡育,高橋文,436(0),美浦,2023101348,01167,ダノンキングリー  2016 黒鹿毛  [血統][産駒]  Halo系,グラマトフィラム  2004 黒鹿毛  [血統][産駒]  FNo.[5],クロフネ  1998 芦毛  [血統][産駒],-1.9954048868345253,13
1,2,2,セイウォリアー,牡2,53.0,▲舟山,古賀,450(0),美浦,2023104812,01221,マジェスティックウォリアー  Majestic Warrior(米)  2005 鹿毛  [血統][産駒]  Seattle Slew系,ジュンレンカ  2011 黒鹿毛  [血統][産駒]  FNo.[22],ネオユニヴァース  2000 鹿毛  [血統][産駒],-1.9954048868345253,13
2,2,3,キンカメクオリア,牡2,56.0,菊沢,矢野,478(0),美浦,2023100423,01161,ロゴタイプ  2010 黒鹿毛  [血統][産駒]  Sadler's Wells系,ナイスクオリア  2011 栗毛  [血統][産駒]  FNo.[2-n],キングカメハメハ  2001 鹿毛  [血統][産駒],-1.9954048868345253,13
3,3,4,マクシーン,牝2,55.0,横山琉人,稲垣,460(0),美浦,2023102420,01192,マジェスティックウォリアー  Majestic Warrior(米)  2005 鹿毛  [血統][産駒]  Seattle Slew系,マックスユーキャン  2011 栗毛  [血統][産駒]  FNo.[11-c],ゴールドアリュール  1999 栗毛  [血統][産駒],-1.8915928792661634,7
4,3,5,ブラックレジェンド,牡2,54.0,◇今村,寺島,464(0),栗東,2023100297,01193,ダノンレジェンド  2010 黒鹿毛  [血統][産駒]  Himyar系,ララエクレリゼ  2011 黒鹿毛  [血統][産駒]  FNo.[4-m],スペシャルウィーク  1995 黒鹿毛  [血統][産駒],-1.8915928792661634,7
5,4,6,シュトルムカイザー,セ2,56.0,富田,野中,494(0),栗東,2023103575,01168,クリソベリル  2016 鹿毛  [血統][産駒]  Halo系,メールデゾレ  2016 栗毛  [血統][産駒]  FNo.[10-d],サウスヴィグラス  1996 栗毛  [血統][産駒],-2.0252457721599444,15
6,4,7,シカゴキャッツ,牡2,53.0,▲石田,新開,484(0),美浦,2023102530,01203,エスポワールシチー  2005 栗毛  [血統][産駒]  Halo系,セルブロックタンゴ  2018 鹿毛  [血統][産駒]  FNo.[12-f],ロードカナロア  2008 鹿毛  [血統][産駒],-1.9728222110297133,11
7,5,8,フルールサシェ,牡2,56.0,武藤,水野,466(0),美浦,2023105866,01169,ベンバトル  Benbatl(英)  2014 鹿毛  [血統][産駒]  Mr. Prospector系,ウインポプリ  2014 鹿毛  [血統][産駒]  FNo.[A4],アイルハヴアナザー  I'll Have Another(米)  2009 栗毛  [血統][産駒],-1.933910754435511,9
8,5,9,システマソラー,牡2,56.0,国分恭,河嶋,512(0),栗東,2023102120,01124,ルヴァンスレーヴ  2015 鹿毛  [血統][産駒]  Roberto系,トーコーヴィーナス  2012 栗毛  [血統][産駒]  FNo.[9-f],クロフネ  1998 芦毛  [血統][産駒],-1.9555420716733947,10
9,6,10,ストームアイ,牝2,52.0,▲石神道,和田郎,424(0),美浦,2023104166,01209,サンダースノー  Thunder Snow(愛)  2014 鹿毛  [血統][産駒]  Danzig系,ライステラス  2008 芦毛  [血統][産駒]  FNo.[6-a],ソングオブウインド  2003 青鹿毛  [血統][産駒],-1.3429705286378408,5
10,6,11,ピゲ,牡2,56.0,松若,高橋康,506(0),栗東,2023105602,01154,ヘニーヒューズ  Henny Hughes(米)  2003 栗毛  [血統][産駒]  Storm Bird系,クインズアダマン  2012 芦毛  [血統][産駒]  FNo.[3-e],チチカステナンゴ  Chichicastenango(仏)  1998 芦毛  [血統][産駒],-1.3429705286378408,5
11,7,12,ホカミテダメ,牝2,55.0,丸田,田中勝,472(0),美浦,2023105780,01117,インディチャンプ  2015 鹿毛  [血統][産駒]  Halo系,サツキティアラ  2018 鹿毛  [血統][産駒]  FNo.[4-r],バトルプラン  Battle Plan(米)  2005 鹿毛  [血統][産駒],-0.3189765841964971,1
12,7,13,グラスベリー,牝2,55.0,嶋田,佐藤吉,448(0),美浦,2023106349,01134,シニスターミニスター  Sinister Minister(米)  2003 鹿毛  [血統][産駒]  Seattle Slew系,グラスエトワール  2012 鹿毛  [血統][産駒]  FNo.[19],ヴァーミリアン  2002 黒鹿毛  [血統][産駒],-1.0992185382494888,2
13,8,14,ロンギングフォユー,牝2,55.0,荻野極,大竹,474(0),美浦,2023103389,01160,ナダル  Nadal(米)  2017 鹿毛  [血統][産駒]  Roberto系,クールデザイン  2014 鹿毛  [血統][産駒]  FNo.[23-a],ディープインパクト  2002 鹿毛  [血統][産駒],-1.2067044367215456,3
14,8,15,ケイツークルサード,牡2,56.0,黛,鈴木伸,524(0),美浦,2023104007,01109,アジアエクスプレス  2011 栗毛  [血統][産駒]  Storm Bird系,ケイツーリラ  2015 青鹿毛  [血統][産駒]  FNo.[2-o],シンボリクリスエス  1999 黒鹿毛  [血統][産駒],-1.2948735857898328,4
