,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父
0,1,1,ネビーイーム,牡7,60.0,小牧加,佐々木,栗東,2018103677,01196,キズナ ,ヴェルヴェットクイーン Velvet Queen(英) ,シングスピール Singspiel(愛) 
1,2,2,オールザワールド,牡8,60.0,森一,中竹,栗東,2017105248,01139,キズナ ,エピックラヴ Epic Love(愛) ,Dansili 
2,3,3,ナイトスピアー,牡5,59.0,上野,小野,美浦,2020102347,01087,ストロングリターン ,サクラコ ,メジロベイリー 
3,4,4,スズカハービン,牡5,59.0,難波,高橋忠,栗東,2020106654,01066,ハービンジャー Harbinger(英) ,スズカローラン ,サンデーサイレンス Sunday Silence(米) 
4,5,5,アサクサゲンキ,セ10,61.0,西谷誠,四位,栗東,2015110032,01005,Stormy Atlantic ,Amelia ,Dixieland Band 
5,6,6,マイネルヴァッサー,牡12,60.0,小野寺,土田,美浦,2013101904,01123,ステイゴールド ,コスモスプラッシュ ,メジロブライト 
6,7,7,グルーヴビート,牡7,59.0,黒岩,中村,栗東,2018105021,01072,ディープブリランテ ,グルーヴァー ,シンボリクリスエス 
