,式別,馬番,配当,人気
0,単勝,2,1470,6
1,複勝,2,360,6
2,複勝,6,290,5
3,複勝,5,140,1
4,枠連,1-3,1570,7
5,馬連,2-6,6150,23
6,ワイド,2-6,1690,21
7,ワイド,2-5,650,5
8,ワイド,5-6,680,7
9,馬単,2→6,13610,50
10,3連複,2-5-6,4830,13
11,3連単,2→6→5,37940,123
