,式別,馬番,配当,人気
0,単勝,4,400,2
1,複勝,4,190,2
2,複勝,5,240,4
3,馬連,4-5,1000,6
4,ワイド,4-5,290,4
5,ワイド,2-4,280,3
6,ワイド,2-5,420,7
7,馬単,4→5,2010,10
8,3連複,2-4-5,1170,6
9,3連単,4→5→2,6870,27
