,式別,馬番,配当,人気
0,単勝,12,120,1
1,複勝,12,110,1
2,複勝,7,410,8
3,複勝,10,220,3
4,枠連,4-6,1220,4
5,馬連,7-12,1500,6
6,ワイド,7-12,700,7
7,ワイド,10-12,380,3
8,ワイド,7-10,2330,22
9,馬単,12→7,1710,6
10,3連複,7-10-12,4100,13
11,3連単,12→7→10,11570,33
