,式別,馬番,配当,人気
0,単勝,6,440,2
1,複勝,6,150,3
2,複勝,3,120,1
3,複勝,7,150,4
4,枠連,2-3,360,1
5,馬連,3-6,610,1
6,ワイド,3-6,260,2
7,ワイド,6-7,420,4
8,ワイド,3-7,260,1
9,馬単,6→3,1370,3
10,3連複,3-6-7,960,1
11,3連単,6→3→7,4450,3
