,式別,馬番,配当,人気
0,単勝,14,180,1
1,複勝,14,110,1
2,複勝,9,170,2
3,複勝,13,200,4
4,枠連,6-8,430,1
5,馬連,9-14,400,1
6,ワイド,9-14,240,1
7,ワイド,13-14,320,3
8,ワイド,9-13,710,8
9,馬単,14→9,670,1
10,3連複,9-13-14,1050,1
11,3連単,14→9→13,2950,3
