,式別,馬番,配当,人気
0,単勝,11,330,1
1,複勝,11,180,3
2,複勝,10,180,2
3,複勝,4,370,7
4,枠連,7-7,1290,5
5,馬連,10-11,1180,3
6,ワイド,10-11,520,4
7,ワイド,4-11,1380,20
8,ワイド,4-10,1670,25
9,馬単,11→10,2140,4
10,3連複,4-10-11,7080,26
11,3連単,11→10→4,24280,71
