,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,キミオモウハナ,牝3,53.0,秋山稔,杉山佳,栗東,2022105335,01181,ルヴァンスレーヴ  ,サツマキリコ  ,エンパイアメーカー  Empire Maker(米)  ,-0.5837542180987902,2
1,2,2,ウィンターガーデン,牝4,56.0,松山,武幸,栗東,2021105857,01126,リアルインパクト  ,リッチダンサー  Rich Dancer(英)  ,Halling  ,-2.5655417530236053,10
2,3,3,ブラックドレス,牝4,54.0,◇永島,谷,栗東,2021101391,01187,ブラックタイド  ,ココ  ,ロージズインメイ  Roses in May(米)  ,-1.183282751199863,6
3,4,4,ヒロインズクレスト,牝4,55.0,☆高杉,本田,栗東,2021105089,01213,スクリーンヒーロー  ,ステラスターライト  ,ディープインパクト  ,-1.0409436133598553,5
4,5,5,マハナ,牝4,55.0,☆西塚,井上,栗東,2021106618,01200,ハービンジャー  Harbinger(英)  ,エレーデ  ,ディープインパクト  ,-2.0585553422408562,8
5,6,6,オーケーエンジェル,牝3,53.0,富田,笹田,栗東,2022104553,01168,ナダル  Nadal(米)  ,キュリオスティー  ,ディープインパクト  ,-2.3970286438780457,9
6,7,7,カフェロワイヤル,牝3,53.0,団野,小林,栗東,2022106717,01180,パイロ  Pyro(米)  ,カフェソサエティ  ,マンハッタンカフェ  ,-0.8854584575687215,4
7,7,8,ハイウェイスター,牝4,56.0,川田,宮本,栗東,2021106621,01088,アメリカンペイトリオット  ,キエレ  ,Distorted Humor  (米)  ,0.45526298655014613,1
8,8,9,シゲルオトヒメ,牝6,56.0,和田翼,谷,栗東,2019102986,01146,ベルシャザール  ,ピースヴィクトリア  ,マヤノトップガン  ,-0.7514641490372921,3
9,8,10,オーケアニス,牝3,53.0,北村友,松永幹,栗東,2022104883,01102,ロードカナロア  ,タイタンクイーン  ,Tiznow  ,-1.2857649053058675,7
