,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,トゥモローズウェイ,牝2,55.0,菊沢,小手川,442(-2),美浦,2023103338,01161,アルアイン  ,ヴィクトリアノート  ,Pioneerof the Nile  ,-1.7114394827143724,8
1,2,2,ラブミーアゲイン,牝2,55.0,嶋田,矢嶋,420(0),美浦,2023106599,01134,ダノンキングリー  ,デスティニーラブ  ,アグネスデジタル  ,-3.8397507604889705,12
2,3,3,ツウキンカイソク,牡2,56.0,菅原明,岩戸,458(0),美浦,2023104341,01179,サトノアラジン  ,シャンスイ  ,スウェプトオーヴァーボード  Swept Overboard(米)  ,-1.6815282831796339,7
3,4,4,シンデレラカラー,牝2,55.0,丸山,加藤和,460(-2),美浦,2023101778,01127,ビーチパトロール  Beach Patrol(米)  ,カンパニュラ  ,マンハッタンカフェ  ,-0.41545741829531935,1
4,5,5,ベアコルム,牝2,55.0,松岡,小栗,428(-8),栗東,2023101498,01085,ミスターメロディ  ,アンプレショニスト  ,エアジハード  ,-1.2132074807894118,3
5,5,6,ドルマバフチェ,牝2,55.0,原,千葉,418(+10),美浦,2023103567,01184,Palace Pier  (英)  ,ミノレット  ,Smart Strike  (加)  ,-1.9930190819631763,9
6,6,7,シンハ,牡2,53.0,▲石神道,和田郎,472(0),美浦,2023104160,01209,リオンディーズ  ,エバーローズ  ,ウインクリューガー  ,-2.729469466417021,11
7,6,8,ケイツータカ,牝2,55.0,▲石田,深山,420(-4),美浦,2023103002,01203,シュヴァルグラン  ,エムエヌメロディー  ,グラスワンダー  ,-1.4156108224441892,6
8,7,9,リオンアンサー,牝2,55.0,丸田,佐藤吉,426(+4),美浦,2023100328,01117,リオンディーズ  ,ポリアンサ  ,ハービンジャー  Harbinger(英)  ,-1.295323904415118,5
9,7,10,モルニケ,牝2,55.0,戸崎圭,金成,456(-2),美浦,2023106844,05386,インディチャンプ  ,アビラ  Abyla(英)  ,ロックオブジブラルタル  ,-2.7029942842508388,10
10,8,11,ヘイマー,牡2,53.0,▲遠藤,伊藤伸,508(+2),美浦,2023105553,01218,アドマイヤムーン  ,ヴァレリカ  Vallericca(米)  ,Dynaformer  ,-1.1819346966213298,2
11,8,12,クイーンオブハート,牝2,55.0,野中,根本,378(+2),美浦,2023102152,01158,レッドベルジュール  ,クサナギノツルギ  ,デュランダル  ,-1.2427653478846399,4
