,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,サムハンター,牡7,58.0,丸山,高橋康,498(-4),栗東,2018105996,01127,マジェスティックウォリアー  Majestic Warrior(米)  ,ヤマカツセイレーン  ,グラスワンダー  ,-3.1471375764646976,12
1,2,2,ウォーターガーベラ,牝3,55.0,柴田善,石橋,452(0),栗東,2022100403,00641,レイデオロ  ,ウォーターピオニー  ,ヴィクトワールピサ  ,0.9589732976370755,2
2,3,3,テウメッサ,牝4,56.0,プーシャン,金成,474(+2),美浦,2021105757,05678,ハービンジャー  Harbinger(英)  ,プロクリス  ,キングカメハメハ  ,-0.30677342825738785,9
3,4,4,オメガウインク,牝4,56.0,岩田康誠,大和田,474(+2),美浦,2021103559,05203,ロジャーバローズ  ,レッドルンバ  ,Red Ransom  ,1.4145661569186545,1
4,5,5,ヒシアマン,牡3,57.0,レーン,堀,466(-6),美浦,2022104594,05585,モーリス  ,アシュリン  ,マンハッタンカフェ  ,0.7558816392638602,3
5,5,6,カニキュル,牝4,56.0,戸崎圭,菊沢,510(+4),美浦,2021104865,05386,エピファネイア  ,シャルール  ,ゼンノロブロイ  ,0.41935425364308987,4
6,6,7,パワーホール,セ4,58.0,横山和,昆,496(+6),栗東,2021100363,01140,スワーヴリチャード  ,ストロベリーズ  ,コマンズ  Commands(豪)  ,-1.7538167525819355,11
7,6,8,リッケンバッカー,牡7,58.0,菊沢,西村,488(-2),栗東,2018103590,01161,ロードカナロア  ,シティウェルズ  City Wells(加)  ,City Zip  (米)  ,0.35686202166486314,5
8,7,9,キュクヌス,牝4,56.0,横山武,池江,452(-6),栗東,2021110088,01170,Saxon Warrior  (安平町)  ,フォローアドリーム  ,Giant's Causeway  (米)  ,0.24398853810524596,8
9,7,10,チェルビアット,牝3,55.0,ルメール,高野,484(-2),栗東,2022105778,05339,ロードカナロア  ,キューティゴールド  ,フレンチデピュティ  French Deputy(米)  ,0.28197247452767266,7
10,8,11,アスクセクシーモア,牡3,57.0,津村,福永,476(0),栗東,2022105202,01092,キタサンブラック  ,アイムオールレディセクシー  I'm Already Sexy(米)  ,Ready's Image  ,-0.4305779379255549,10
11,8,12,ニシノライコウ,牡5,58.0,内田博,古賀,502(+10),美浦,2020105494,00422,エイシンヒカリ  ,ニシノオマージュ  ,ストリートセンス  Street Sense(米)  ,0.2954500929413925,6
