,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,グリッタードール,牝2,55.0,和田竜,大橋,458(+2),栗東,2023103042,01018,サトノダイヤモンド  ,アサケゴマ  ,クロフネ  ,1.3068291798291598,1
1,2,2,ララクレアドルーン,牝2,55.0,団野,坂口,442(+6),栗東,2023102720,01180,リアルスティール  ,ムーンフライト  ,アドマイヤムーン  ,-1.2033838203564895,8
2,3,3,レガリアーナ,牝2,55.0,松若,安達,386(+2),栗東,2023103763,01154,トーセンラー  ,オルトルート  ,ローエングリン  ,-0.19364368951720354,6
3,4,4,ユナダイヤ,牝2,55.0,菱田,岡田,428(-2),栗東,2023106105,01144,サトノクラウン  ,ブライトメジャー  ,ダイワメジャー  ,0.6098875232293902,3
4,5,5,キシュウサラトイロ,牝2,55.0,田口,安達,426(-6),栗東,2023106092,01208,イスラボニータ  ,スーパーノーマル  ,ロードカナロア  ,-0.39850180753523784,7
5,5,6,マティンデ,牝2,54.0,☆吉村,清水久,454(+4),栗東,2023104867,01216,ビッグアーサー  ,ジョンブドール  ,ステイゴールド  ,-1.505132629708754,9
6,6,7,ハヤテノオジョー,牝2,55.0,鮫島駿,杉山佳,402(0),栗東,2023107235,01157,シルバーステート  ,マイタイムオブデイ  ,Australia  (英)  ,-1.8655477366702655,10
7,6,8,チャナッカレ,牝2,52.0,▲田山,佐々木,380(0),栗東,2023103319,01220,ブリックスアンドモルタル  Bricks and Mortar(米)  ,アルティマリガーレ  ,ハービンジャー  Harbinger(英)  ,-3.048518531369511,11
8,7,9,ジャスパーメルチェ,牝2,52.0,▲和田陽,森秀,486(+4),栗東,2023107517,01223,Charlatan  (米)  ,Nickel  ,Unbridled's Song  (米)  ,0.8812000956772763,2
9,7,10,トモジャプレジール,牡2,56.0,国分優,大根田,436(-4),栗東,2023104011,01125,シルバーステート  ,ダームドゥラック  ,シンボリクリスエス  ,0.20352949648463836,5
10,8,11,ムーンリットアイル,牝2,55.0,Ｃデムーロ,武英,442(0),栗東,2023107269,05473,ミッキーアイル  ,ムーングロウ  Moonglow(英)  ,Nayef  ,0.49355956811118484,4
11,8,12,グラスゴー,牝2,55.0,高杉,浜田,440(0),栗東,2023103218,01213,モズアスコット  ,トモノメジェール  ,ゼンノロブロイ  ,-3.1072334135936726,12
