,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,アルデツヨシ,セ3,56.0,江田照,田中剛,474(+4),美浦,2022101481,00689,マインドユアビスケッツ  Mind Your Biscuits(米)  ,オースミハナチャン  ,ハーツクライ  ,-2.81906984021916,13
1,1,2,タマモトリノ,牡3,56.0,大野,辻,504(-4),美浦,2022106199,01096,ルヴァンスレーヴ  ,タマモリド  ,ワイルドラッシュ  Wild Rush(米)  ,1.2488957331621005,3
2,2,3,ダカラフェスティヴ,牝3,54.0,戸崎圭,奥平,466(+2),美浦,2022104378,05386,ミッキーグローリー  ,ジェイケイカルミア  ,キングカメハメハ  ,1.748217056119182,2
3,2,4,オウケンシルヴァー,牡4,58.0,木幡育,松永康,504(+6),美浦,2021103017,01167,ニューイヤーズデイ  ,メロウメロディ  ,キャプテンスティーヴ  Captain Steve(米)  ,-1.8033337686980044,10
4,3,5,ブルージャイアント,牡3,56.0,原,蛯名正,542(-4),美浦,2022101450,01184,サンダースノー  Thunder Snow(愛)  ,ブルーチッパー  ,ボーナスフィーバー  ,-0.45396578466752024,6
5,3,6,ファミーユウルーズ,牡3,56.0,武藤,武藤,532(-6),美浦,2022107021,01169,ナダル  Nadal(米)  ,メジロミドウ  ,ステイゴールド  ,-2.0747174824081736,11
6,4,7,トレインザマインド,セ3,56.0,横山琉,中舘,548(+2),美浦,2022104766,01192,マインドユアビスケッツ  Mind Your Biscuits(米)  ,ケアレスウィスパー  ,フジキセキ  ,-0.7599876615526823,9
7,4,8,ムーランブルー,牝5,56.0,菅原明,久保田,508(+8),美浦,2020101341,01179,ジャスタウェイ  ,アドアード  Adored(愛)  ,Galileo  (愛)  ,-2.1574349010667513,12
8,5,9,ディアマイサン,牡5,58.0,杉原誠人,浅利,540(+4),美浦,2020102570,01135,ハービンジャー  Harbinger(英)  ,ディアマイダーリン  ,ハーツクライ  ,-0.6530821769919228,7
9,5,10,ハルノアラシ,牡3,56.0,石川,相沢,522(+6),美浦,2022106099,01150,ミスターメロディ  ,ヒメベニサクラ  ,ディープブリランテ  ,1.121235560890695,4
10,6,11,カージオイド,牡3,56.0,木幡巧,黒岩,514(+4),美浦,2022104062,01162,サトノダイヤモンド  ,トールディクイント  Tor di Quinto(愛)  ,Sea The Stars  Sea the Stars(愛)  ,1.9143880750789677,1
11,6,12,ロングウェイホーム,牡3,56.0,荻野極,伊坂,524(-4),美浦,2022101634,01160,ジャスタウェイ  ,エヴァモア  Evermore(愛)  ,Dansili  ,0.2649709804096024,5
12,7,13,マシュー,牡4,56.0,◇永島,尾形,480(+2),美浦,2021104738,01187,ジャスタウェイ  ,ローザデルドバイ  ,Dubai Destination  ,-3.1193856728818714,14
13,7,14,ラントレイル,牡3,56.0,石橋脩,牧,446(+2),美浦,2022106359,01077,ホッコータルマエ  ,ランミネルバ  ,アグネスタキオン  ,-3.3056946704768055,15
14,8,15,ホークライト,セ3,56.0,ルメール,中舘,482(+2),美浦,2022105258,05339,ハービンジャー  Harbinger(英)  ,エトワールドパリ  ,クロフネ  ,-3.7643874695770347,16
15,8,16,ミラクルダンサー,牝3,54.0,横山武,尾関,514(-2),美浦,2022104965,01170,サトノダイヤモンド  ,パーリーアヴェニュー  Pearly Avenue(英)  ,Anabaa  ,-0.7542736098164013,8
