,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ララアヴリル,セ3,57.0,Ｃデムーロ,斉藤崇,482(-2),栗東,2022110087,05473,Collected  ,She Is Bedazzling  ,Medaglia d'Oro  ,-2.5257160914210743,11
1,1,2,モズケイスター,牡3,57.0,高杉,高柳大,472(+2),栗東,2022102127,01213,モズアスコット  ,モズレディーモー  ,Uncle Mo  (米)  ,0.6864362452240378,2
2,2,3,ペイドラロワール,牡3,56.0,☆吉村,清水久,458(0),栗東,2022103962,01216,ダイワメジャー  ,ルリオン  ,キングカメハメハ  ,-2.2705859781887088,10
3,2,4,パヴィーア,牝3,55.0,北村友,田中克,468(+8),栗東,2022110082,01102,Medaglia d'Oro  ,Pavini  ,Dubawi  ,-2.1374121401436588,9
4,3,5,ロトエンペラー,牡3,54.0,▲和田陽,浜田,516(-2),栗東,2022104276,01223,マクフィ  Makfi(英)  ,パルフェダムール  ,マンハッタンカフェ  ,-4.632730808627541,16
5,3,6,エフエイト,牡4,58.0,和田竜,北出,448(-4),栗東,2021109016,01018,ゴールデンバローズ  ,ティヤム  ,サンカルロ  ,-1.0748802827317532,4
6,4,7,タイセイディアマン,牡3,57.0,田口,大橋,460(-4),栗東,2022107082,01208,カレンブラックヒル  ,メリオール  ,キングカメハメハ  ,-1.8537615873918052,7
7,4,8,アメリカンランナー,牡4,58.0,斎藤,茶木,490(+12),栗東,2021110121,01178,Gun Runner  (米)  ,Acqua Fresh  ,Ecclesiastic  ,-0.16653954541109106,3
8,5,9,コパノキュラソー,牡3,53.0,★河原田,宮,534(+27),栗東,2022104085,01204,シャンハイボビー  Shanghai Bobby(米)  ,アシュレイリバー  ,Mr. Greeley  ,-4.365466846869632,15
9,5,10,エンドレスロード,牡6,55.0,▲田山,高橋一,488(+10),栗東,2019100665,01220,クロフネ  ,ラナンキュラス  ,スペシャルウィーク  ,-1.7859144518915155,6
10,6,11,テーオースミス,牡5,55.0,▲橋木,藤野,478(+16),栗東,2020102339,01215,コパノリッキー  ,ミヤコレッドローズ  ,キングカメハメハ  ,-2.0293176549868255,8
11,6,12,アメリカンチーフ,牡4,58.0,団野,東田,472(+2),栗東,2021110123,01180,Into Mischief  ,Good Vibes  ,Unbridled's Song  (米)  ,-1.4638676114712872,5
12,7,13,ヴリトラハン,牡3,57.0,岩田望,千田,486(+6),栗東,2022105302,01174,ロードカナロア  ,クラリスピンク  ,ネオユニヴァース  ,-3.4735573671545374,12
13,7,14,タガノテツ,牡3,57.0,丹内,荒川,468(+12),栗東,2022107135,01091,デクラレーションオブウォー  ,タガノハツコイ  ,ゴールドアリュール  ,-4.146325525382841,14
14,8,15,シークザドリーム,牡3,55.0,△柴田裕,中竹,524(+8),栗東,2022110156,01212,Liam's Map  ,Surf Siren  ,Bernardini  (米)  ,-3.581205264504763,13
15,8,16,タイセイレグノ,牡3,57.0,国分優,浜田,478(+8),栗東,2022101403,01125,マジェスティックウォリアー  Majestic Warrior(米)  ,クラウンドヘッド  ,エンパイアメーカー  Empire Maker(米)  ,1.7682510527139863,1
