,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,モズフラッシュ,牝3,54.0,佐々木,畑端,502(-7),栗東,2022102085,01197,モズアスコット  ,モズマッテタワ  ,オレハマッテルゼ  ,0.17888058103398521,4
1,2,2,サンマルノヴェル,牡3,56.0,田口,大橋,510(+8),栗東,2022102716,01208,ノヴェリスト  Novellist(愛)  ,サンマルアリュール  ,ゴールドアリュール  ,-3.5325483672944435,8
2,3,3,アンビシャスヨシノ,牡3,56.0,角田和,吉田,468(0),栗東,2022101903,01186,アルアイン  ,ウインドクラスト  ,スペシャルウィーク  ,-4.483793210570375,10
3,4,4,サムデイ,牝4,56.0,団野,新谷,442(0),栗東,2021101033,01180,ストロングリターン  ,ヤサシイキモチ  ,ビッグサンデー  ,1.666183881195231,3
4,5,5,バシリス,牝3,54.0,小崎,寺島,458(-2),栗東,2022106631,01152,シニスターミニスター  Sinister Minister(米)  ,キングベイビー  ,マンハッタンカフェ  ,-0.12621279513102157,5
5,6,6,ケイアイブイスリー,牡3,56.0,和田竜,平田,444(0),栗東,2022106583,01018,ルヴァンスレーヴ  ,ケイアイガーベラ  ,Smarty Jones  (米)  ,-3.903288634940387,9
6,6,7,ポッドドンナー,牡3,55.0,☆吉村,辻野,476(+6),栗東,2022100018,01216,サートゥルナーリア  ,エピストロフィー  Epistrophy(仏)  ,Charm Spirit  ,1.7495615405391745,2
7,7,8,デュアルロール,牝3,54.0,北村友,笹田,490(-4),栗東,2022106189,01102,モズアスコット  ,ヘイローフジ  ,キングヘイロー  ,2.465089607813102,1
8,7,9,セナマリン,牝3,54.0,岩田望,安田,512(+2),栗東,2022105985,01174,デクラレーションオブウォー  ,ユアスイスイ  ,ダイワメジャー  ,-3.2089429078047975,7
9,8,10,サンライズシア,牡4,58.0,高杉,石坂,512(+6),栗東,2021103320,01213,シャンハイボビー  Shanghai Bobby(米)  ,ラブリーアリュール  ,ゴールドアリュール  ,-1.1528852860193866,6
10,8,11,テイエムパイロット,牡3,53.0,▲田山,秋山,506(-6),栗東,2022103775,01220,パイロ  Pyro(米)  ,ピンクドッグウッド  ,サウスヴィグラス  ,-5.087617593331642,11
