,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,シルフズミスチーフ,牝3,55.0,丹内,池江,458(+4),栗東,2022110001,01091,Into Mischief  ,ヘヴンハズマイニッキー  ,マジェスティックウォリアー  Majestic Warrior(米)  ,-1.862111199021655,12
1,2,2,ベンダバール,牡4,58.0,国分恭,牧浦,480(-8),栗東,2021101077,01124,ドレフォン  Drefong(米)  ,ラヴアズギフト  ,Tiznow  ,-1.2799089585467205,9
2,3,3,ポンピエ,牡4,58.0,鮫島駿,西園正,454(+4),栗東,2021104945,01157,レッドファルクス  ,アルティメイトラブ  ,シンボリクリスエス  ,-0.49947804744152113,5
3,4,4,ヒメカミノイタダキ,牡6,58.0,菊沢,武市,500(-4),美浦,2019101794,01161,アドマイヤムーン  ,ファミリズム  ,ダンスインザダーク  ,-1.2232530266678656,8
4,5,5,テンペストヒロイン,牝3,55.0,横山琉,堀内,468(+2),美浦,2022101265,01192,スクリーンヒーロー  ,ハーモニクス  ,キンシャサノキセキ  ,-1.4483192611064821,11
5,5,6,リーサムギニー,牡4,55.0,▲古川奈,矢作,506(-4),栗東,2021110081,01190,Zoustar  ,Charlie Em  ,Kheleyf  ,0.10344985426140157,4
6,6,7,ダノンモンテローザ,セ4,55.0,▲和田陽,茶木,506(+6),栗東,2021100158,01223,ロードカナロア  ,パーフェクトトリビュート  ,Dubawi  ,0.8233320154936437,1
7,6,8,オトメナシャチョウ,牝3,55.0,丸山,森秀,508(+12),栗東,2022110088,01127,Speightstown  (米)  ,Mylady Curlin  ,Curlin  (米)  ,0.6419230852628552,2
8,7,9,テイエムタワードン,セ3,57.0,国分優,畑端,514(+6),栗東,2022100329,01125,タワーオブロンドン  ,サットー  ,ステイゴールド  ,0.25674940768350774,3
9,7,10,ペッパーミル,牡4,55.0,▲上里,加藤士,510(+10),美浦,2021102745,01217,コパノリッキー  ,トーワフォーチュン  ,エンドスウィープ  End Sweep(米)  ,-0.9795592014258739,7
10,8,11,メイプルギャング,牡4,56.0,△柴田裕,中竹,504(-2),栗東,2021110063,01212,War Front  ,Crimson Maple  ,Rahy  ,-1.388835315445951,10
11,8,12,クラウングスタフ,牡4,58.0,武藤,水野,508(+2),美浦,2021101256,01169,レイデオロ  ,クラウンロゼ  ,ロサード  ,-0.9624412486290176,6
