,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ラージギャラリー,牝3,54.0,石川,高橋亮,478(-6),栗東,2022110066,01150,American Pharoah  (米)  ,スカーレットカラー  ,ヴィクトワールピサ  ,0.33542472567212817,2
1,2,2,チョングク,牡3,56.0,内田博,南田,494(+8),美浦,2022104533,00422,ディープブリランテ  ,オフェーリアシチー  ,アドマイヤコジーン  ,-2.3002614454325365,14
2,2,3,サンタンカ,牡3,56.0,三浦,千田,520(0),栗東,2022101676,01122,モーリス  ,ハピネス  ,コマンズ  Commands(豪)  ,-0.5005121450561748,6
3,3,4,グローブアマランス,牝4,56.0,菅原明,中尾,478(-6),栗東,2021105022,01179,ドゥラメンテ  ,グランディフローラ  ,メイショウサムソン  ,-0.8875042658922807,9
4,3,5,ドリーミングアップ,牡4,58.0,吉田豊,高橋文,478(+8),美浦,2021103303,00733,エピファネイア  ,ジュデッカ  ,ディープインパクト  ,-1.5761620739417945,11
5,4,6,ソードマスター,牡3,56.0,丸田,斎藤誠,460(0),美浦,2022105415,01117,エピファネイア  ,デアリングエッジ  ,キングカメハメハ  ,0.025095881345647324,4
6,4,7,テンミラクルスター,牝3,54.0,津村,辻,458(+14),美浦,2022101134,01092,エピファネイア  ,ミスパッション  ,ディープブリランテ  ,0.5633118779854632,1
7,5,8,ヴィントシュティレ,牝4,56.0,原,古賀,484(+8),美浦,2021105713,01184,モーリス  ,ピュアブリーゼ  ,Monsun  ,-1.581080265481229,12
8,5,9,シャルパンティエ,牝3,54.0,石橋脩,南田,424(+2),美浦,2022101362,01077,ダノンバラード  ,ミスリンディ  ,Stormy Atlantic  ,-2.5799827277376113,15
9,6,10,レッドレナート,牡4,56.0,△長浜,手塚久,486(-2),美浦,2021103145,01214,レッドファルクス  ,マレーナ  ,ダイワメジャー  ,-0.8691491962548783,7
10,6,11,ブルスカメンテ,牝3,54.0,浜中,黒岩,428(+8),美浦,2022104844,01115,ドゥラメンテ  ,スウィッチインタイム  Switch In Time(愛)  ,Galileo  (愛)  ,-0.16037957848621692,5
11,7,12,ホリーアン,牝3,51.0,▲遠藤,萱野,442(0),美浦,2022106065,01218,ゴールドアクター  ,ローズヘイロー  ,キングヘイロー  ,0.23080312289108795,3
12,7,13,テンダールック,牝3,54.0,北村宏,木村,438(+4),美浦,2022104822,01043,ドゥラメンテ  ,シングルゲイズ  Single Gaze(豪)  ,Not A Single Doubt  ,-1.7012030880066418,13
13,8,14,インパクトシー,牡3,56.0,横山武,大竹,526(0),美浦,2022101230,01170,フィエールマン  ,イリリア  ,ダノンシャンティ  ,-0.8769458743554843,8
14,8,15,ニシノインヴィクタ,牡4,58.0,松岡,本間,512(0),美浦,2021100190,01085,ブリックスアンドモルタル  Bricks and Mortar(米)  ,ニシノミストレス  ,ルーラーシップ  ,-1.510201193626521,10
