,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,グランフルス,牡2,56.0,野中,矢野,466(0),美浦,2023102434,01158,イスラボニータ  ,リングオブハピネス  ,コンデュイット  Conduit(愛)  ,-1.1103479833623997,10
1,1,2,マイエラ,牡2,56.0,菊沢,蛯名正,468(0),美浦,2023100639,01161,リオンディーズ  ,バージニアキャット  ,Bluegrass Cat  ,-1.6572551262540214,13
2,2,3,エコロアビス,牝2,52.0,▲古川奈,牧浦,466(0),栗東,2023102982,01190,ロジャーバローズ  ,ピサノルビー  ,ブライアンズタイム  Brian's Time(米)  ,-0.2720759610940479,6
3,2,4,コスモシュンライ,牝2,55.0,丸山,稲垣,448(0),美浦,2023100171,01127,サンダースノー  Thunder Snow(愛)  ,ドナパフューム  ,Bertolini  ,-0.9044582725297126,9
4,3,5,セブンワンダーズ,牡2,56.0,富田,斎藤誠,472(0),美浦,2023100928,01168,キセキ  ,シャンパンフルート  ,クロフネ  ,-0.6897867174303726,8
5,3,6,ダイメイミラクル,牡2,56.0,藤懸,本田,518(0),栗東,2023101605,01138,アジアエクスプレス  ,ダイメイダーク  ,ダンスインザダーク  ,0.5269579832397124,1
6,4,7,ノーブルクロンヌ,牝2,55.0,丹内,高柳瑞,444(0),美浦,2023103657,01091,フィエールマン  ,ステファニーラン  ,スウェプトオーヴァーボード  Swept Overboard(米)  ,-2.5707295845372875,17
7,4,8,オーライカモン,牡2,56.0,亀田,田中克,518(0),栗東,2023105011,01176,ダノンキングリー  ,サラーバ  Saraaba(愛)  ,New Approach  ,-1.78352327212626,14
8,5,9,アロンソア,牡2,56.0,川又,牧田,442(0),栗東,2023103958,01166,インディチャンプ  ,レッドフィオーレ  ,バゴ  Bago(仏)  ,-1.4394166810594944,12
9,5,10,ルージュルガーノ,牝2,55.0,古川吉,昆,450(0),栗東,2023106618,01015,キタサンブラック  ,シックスイス  Sixes(亜)  ,Luhuk  ,-0.2531358886219337,5
10,6,11,モンサンヴェロニカ,牝2,53.0,◇今村,平田,476(0),栗東,2023101581,01193,ヴァンゴッホ  ,テーオーピコタン  ,ダイワメジャー  ,0.2159913979407685,2
11,6,12,ムーンリットビーチ,牝2,55.0,小沢,西園翔,434(0),栗東,2023107049,01185,ルーラーシップ  ,シーオブザムーン  ,ブラックタイド  ,-0.013515121849450654,3
12,7,13,オパールテソーロ,牝2,52.0,▲和田陽,高橋文,418(0),美浦,2023106756,01223,シュヴァルグラン  ,ロマンシエール  ,アグネスデジタル  ,-0.14256173231364633,4
13,7,14,ルンベーラ,牝2,55.0,吉田隼,菊川,458(0),美浦,2023102403,01095,ミッキーグローリー  ,パリージョ  ,タイキシャトル  ,-1.2664993952279875,11
14,7,15,ブルーハーツ,牡2,56.0,武藤,勢司,478(0),美浦,2023101627,01169,エポカドーロ  ,ユニヴァースパール  ,ネオユニヴァース  ,-1.7962292323521643,15
15,8,16,アストリル,牝2,55.0,横山琉,鈴木慎,460(0),美浦,2023101591,01192,デクラレーションオブウォー  ,ラブミーリル  ,ハービンジャー  Harbinger(英)  ,-0.6659025374711028,7
16,8,17,イザショウブ,牡2,56.0,斎藤,高橋亮,478(0),栗東,2023100600,01178,キタサンブラック  ,カラヴェッラ  ,Ghostzapper  ,-1.8626912817524741,16
17,8,18,アイビーキラリ,牝2,55.0,杉原,青木,440(0),美浦,2023106574,01135,タワーオブロンドン  ,セブンシースケイプ  ,ワールドエース  ,-2.7319911641085945,18
