,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,カルロット,牡2,56.0,武豊,武幸,502(-10),栗東,2023105339,00666,リオンディーズ  ,ラルケット  ,ファルブラヴ  Falbrav(愛)  ,-5.2779299886283875,9
1,2,2,パーシャングレー,牡2,56.0,松山,池添,484(+8),栗東,2023110015,01126,Dark Angel  ,レディオブパーシャ  ,Shamardal  (米)  ,-6.236363211155564,10
2,3,3,ミライチケット,牝2,55.0,田口,加藤公,442(+2),栗東,2023105103,01208,リオンディーズ  ,サラファン  ,アグネスタキオン  ,-1.8351587641956792,6
3,4,4,ウォーターブビンガ,牡2,55.0,☆吉村,藤野,440(+2),栗東,2023101867,01216,ダノンキングリー  ,ウォータールナ  ,ロードカナロア  ,-3.9466815497176158,7
4,5,5,クロワール,牡2,56.0,酒井,鈴木孝,464(-2),栗東,2023104391,01034,ロードカナロア  ,シェルエメール  ,ジャングルポケット  ,2.0525299689582295,1
5,6,6,ジェイパック,牝2,55.0,松若,宮本,438(-10),栗東,2023104477,01154,イスラボニータ  ,マツリカ  ,エンパイアメーカー  Empire Maker(米)  ,-4.5365477506763545,8
6,7,7,ナデシコザクラ,牝2,55.0,菱田,秋山,424(-2),栗東,2023103916,01144,ビーチパトロール  Beach Patrol(米)  ,ナデシコニッポン  ,アドマイヤジャパン  ,0.2793679666444578,3
7,7,8,トランスマリーン,牡2,56.0,和田竜,平田,482(-4),栗東,2023107156,01018,ロードカナロア  ,パシフィックギャル  ,ゼンノロブロイ  ,0.8173892704527709,2
8,8,9,ミトノリン,牝2,55.0,西村淳,前川,476(+2),栗東,2023105185,01171,アメリカンペイトリオット  ,ツルマルサンチャン  ,ディープインパクト  ,0.22700569500696968,4
9,8,10,マイリトルヒーロー,牡2,56.0,坂井,高橋康,464(+6),栗東,2023106785,01163,イスラボニータ  ,プレシャスガール  ,Speightstown  (米)  ,-0.8197081893699841,5
