,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,リゾートアイランド,牡2,56.0,津村,上原佑,504(0),美浦,2023106916,01092,イスラボニータ  ,エディスバーグ  ,Frankel  ,-0.7867617622235077,3
1,2,2,レッツゴーファイト,牡2,53.0,▲遠藤,伊藤伸,458(+6),美浦,2023104737,01218,ノーブルミッション  Noble Mission(英)  ,サンデースクール  ,ハービンジャー  Harbinger(英)  ,-1.1160544867811926,7
2,3,3,ロット,牝2,55.0,内田博,本間,424(+8),美浦,2023106586,00422,ダノンバラード  ,オクリモノ  ,ゴールドアリュール  ,-1.3778321542683176,9
3,4,4,シュガームーン,牝2,52.0,▲橋木,的場,412(-4),美浦,2023100031,01215,エポカドーロ  ,ムーンスピーク  ,アドマイヤムーン  ,-1.3243153648745294,8
4,5,5,シークレット,牝2,55.0,原,西村,484(-2),栗東,2023106966,01184,モーリス  ,キープシークレット  ,ダイワメジャー  ,-2.0549814572670364,11
5,6,6,ジャンプストリート,牡2,56.0,松岡,伊藤伸,430(0),美浦,2023104691,01085,サトノジェネシス  ,シモーヌ  ,タイキシャトル  ,-1.5249938520099717,10
6,6,7,カシノユメミヅキ,牡2,53.0,▲土田,和田雄,500(+2),美浦,2023109103,01198,メイショウボーラー  ,トウケイサクラ  ,シンボリクリスエス  ,-1.0956043232200767,6
7,7,8,ダイシンレスター,牡2,56.0,浜中,戸田,448(+2),美浦,2023104317,01115,ダイシンサンダー  ,タガノカピート  ,ケイムホーム  Came Home(米)  ,-0.034440362377634856,1
8,7,9,エフティヴェント,牡2,56.0,柴田大,金成,422(+2),美浦,2023105600,01009,ミッキーアイル  ,エフティイーリス  ,ルーラーシップ  ,-1.0225211962526273,5
9,8,10,ダイヤテソーロ,牝2,55.0,石橋脩,牧,440(+2),美浦,2023106747,01077,ダノンバラード  ,ハピネスフォーユー  ,A.P. Indy  ,-0.5443684558436197,2
10,8,11,リラ,牝2,55.0,三浦,蛯名正,424(+2),美浦,2023104412,01122,キズナ  ,マジックファウンテン  Magic Fountain(米)  ,War Front  ,-0.8914362367704005,4
