,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,イトカワサクラ,牝5,56.0,菅原明,牧田,454(-6),栗東,2020100446,01179,ゴールドシップ  ,カワカミサクラ  Kawakami Sakura(愛)  ,Danehill Dancer  (愛)  ,0.4896292322246541,2
1,2,2,フォーザボーイズ,牝4,56.0,横山武,加藤征,436(+2),美浦,2021105467,01170,エピファネイア  ,カゼルタ  ,ハービンジャー  Harbinger(英)  ,2.311200036830885,1
2,3,3,ミーントゥビー,牝3,54.0,松岡,堀内,432(-2),美浦,2022105317,01085,リアルインパクト  ,コマンドゥールキイ  ,フジキセキ  ,-1.9944425592962163,10
3,4,4,ミスティア,牝4,56.0,浜中俊,戸田,494(+4),美浦,2021105802,01115,キタサンブラック  ,ミスティックリップス  Mystic Lips(独)  ,ジェネラス  Generous(愛)  ,-0.9398515843522716,6
4,5,5,ドリームクルーズ,牝4,56.0,吉田豊,戸田,494(0),美浦,2021104899,00733,エピファネイア  ,パセンジャーシップ  ,ダイワメジャー  ,0.14923825367317145,3
5,6,6,クリニクラウン,牝5,56.0,大野,小手川,500(+4),美浦,2020100934,01096,トビーズコーナー  Toby's Corner(米)  ,ルナフォース  ,ディープブリランテ  ,-2.4797030787418395,11
6,6,7,デファイ,牝4,56.0,津村,斎藤誠,470(-2),美浦,2021104421,01092,ヴィクトワールピサ  ,ピサノベッテル  ,クロフネ  ,-0.5011787359655994,5
7,7,8,ベレザニーニャ,牝5,56.0,石川,小崎,478(-6),栗東,2020106746,01150,アメリカンペイトリオット  ,シウダニーニャ  ,Leroidesanimaux  ,-0.9736247745630092,7
8,7,9,ルクスドヌーヴ,牝5,56.0,北村宏,堀内,458(+8),美浦,2020101284,01043,ハーツクライ  ,スマートアストリア  ,ストラヴィンスキー  ,-1.868703590993802,9
9,8,10,ブルーベリーフィズ,牝3,54.0,内田博,木村,486(+4),美浦,2022104815,00422,シスキン  Siskin(米)  ,シャンボールフィズ  ,キングカメハメハ  ,-0.44294962811655975,4
10,8,11,グレイトクラウン,牝4,56.0,柴田大,松山,466(+4),美浦,2021107220,01009,サトノクラウン  ,グレイトフルレガロ  ,ステイゴールド  ,-1.0525379602920975,8
