,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,エイシンティザー,牡2,55.0,☆西塚,吉村,496(-2),栗東,2023105516,01200,モズアスコット  ,エイシンソルティー  ,Tapit  (米)  ,-0.4682298074236289,3
1,2,2,カラーオブサクセス,牝2,55.0,菊沢,武市,436(-4),美浦,2023102896,01161,ゴールドドリーム  ,カラフルワード  ,キングカメハメハ  ,-3.289609876599608,10
2,3,3,アンジュプロミス,牝2,52.0,▲古川奈,矢作,462(+6),栗東,2023102577,01190,ドレフォン  Drefong(米)  ,サンビスタ  ,スズカマンボ  ,-2.902008318323382,9
3,4,4,スカイピア,牝2,55.0,鮫島駿,前川,442(+2),栗東,2023110026,01157,Palace Pier  (英)  ,Sun Bear  ,Dubawi  ,-2.3537743245523655,6
4,4,5,グランフォワイエ,牡2,53.0,▲石田,矢野,418(-10),美浦,2023105549,01203,ロゴタイプ  ,ゴートゥートラベル  ,ヴィクトワールピサ  ,-2.825910358148285,7
5,5,6,ドナベーネ,牝2,55.0,斎藤,高橋一,402(-2),栗東,2023101268,01178,インディチャンプ  ,ドナキアーロ  ,ディープブリランテ  ,-2.8264912949508085,8
6,5,7,ミスターマーボー,牡2,56.0,杉原,青木,448(+12),美浦,2023100831,01135,シュヴァルグラン  ,ハタノサンドリヨン  ,ヨハネスブルグ  Johannesburg(米)  ,-1.6360492610858894,4
7,6,8,アスミル,牡2,55.0,☆松本,本田,484(+4),栗東,2023104960,01191,ダノンプレミアム  ,イゾラド  ,グラスワンダー  ,-3.9329001416041245,11
8,6,9,ベルバード,牝2,52.0,▲石神道,武井,444(+2),美浦,2023105331,01209,スワーヴリチャード  ,ベルスリーブ  ,シンボリクリスエス  ,-5.182672662049607,13
9,7,10,ブランチアウト,牡2,56.0,古川吉,昆,442(-4),栗東,2023102357,01015,ブリックスアンドモルタル  Bricks and Mortar(米)  ,アレス  ,ブラックタイド  ,-1.8254647850732961,5
10,7,11,ジャスフォール,牡2,56.0,丹内,上原佑,490(+8),美浦,2023101792,01091,マクフィ  Makfi(英)  ,プロディジャス  ,ハーツクライ  ,-4.696445365556602,12
11,8,12,ゴールドパレード,牡2,56.0,横山琉,天間,474(+6),美浦,2023104505,01192,ゴールドアクター  ,ゴールドアピール  ,ベーカバド  Behkabad(仏)  ,2.3517942722194167,1
12,8,13,スマイルカーブ,牝2,52.0,▲舟山,小手川,422(-6),美浦,2023107078,01221,キズナ  ,スマイルミーティア  ,チチカステナンゴ  Chichicastenango(仏)  ,0.8058764249740455,2
