,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,マジカルワード,牝5,56.0,中井,大竹,448(-4),美浦,2020101598,01141,ハーツクライ  ,マジカルシェイプ  ,Street Cry  (愛)  ,-1.2139287308935525,10
1,1,2,エアビッグマム,牝3,53.0,☆西塚,笹田,508(-2),栗東,2022105250,01200,ブリックスアンドモルタル  Bricks and Mortar(米)  ,エアワンピース  ,ロックオブジブラルタル  ,-2.2943759670616015,12
2,2,3,トロピカルティー,牝4,56.0,丹内,林,448(-4),美浦,2021105486,01091,リアルスティール  ,キラモサ  Kirramosa(新)  ,Alamosa  ,1.665623493288344,3
3,2,4,メランジェ,牝3,54.0,横山琉,田中剛,452(-2),美浦,2022105047,01192,スワーヴリチャード  ,ボシンシェ  Bochinche(米)  ,Kingmambo  (米)  ,-0.17058056503920743,4
4,3,5,ヴァーナリー,牝3,51.0,▲舟山,古賀,438(+18),美浦,2022104977,01221,キタサンブラック  ,ピュアブリーゼ  ,Monsun  ,-0.7129904819305791,6
5,3,6,アクチノータス,牝3,51.0,▲古川奈,矢作,476(+8),栗東,2022105107,01190,サトノダイヤモンド  ,ラヴズオンリーミー  Loves Only Me(米)  ,Storm Cat  (米)  ,-2.3723600785466457,14
6,4,7,マーゴットレジーナ,牝3,54.0,斎藤,小林,440(+4),栗東,2022101400,01178,モーリス  ,カーリンホーク  Curlin Hawk(米)  ,Curlin  (米)  ,-2.3061373144353094,13
7,4,8,サンタンドレア,牝3,54.0,亀田,池添,438(-6),栗東,2022104790,01176,エピファネイア  ,サラキア  ,ディープインパクト  ,-1.068679541142861,9
8,5,9,ショウナンラフィネ,牝3,52.0,◇永島,高野,412(+14),栗東,2022101048,01187,オルフェーヴル  ,ショウナンランジュ  ,キングカメハメハ  ,-0.5345409870753667,5
9,5,10,コキーヌ,牝4,56.0,鮫島駿,堀,450(+20),美浦,2021105162,01157,ラブリーデイ  ,ハブルバブル  ,ディープインパクト  ,3.239254220121477,1
10,6,11,シェーンシュティア,牝3,54.0,杉原,林,470(0),美浦,2022104716,01135,ブリックスアンドモルタル  Bricks and Mortar(米)  ,カイゼリン  ,アドマイヤベガ  ,-2.7921189051528854,15
11,6,12,スペシャルバニー,牝3,54.0,菊沢,田村,410(+10),美浦,2022101618,01161,バゴ  Bago(仏)  ,リーサルウェポン  ,ディープインパクト  ,-3.368739394819878,16
12,7,13,オタルグリーン,牝4,54.0,△柴田裕,中竹,456(+4),栗東,2021105289,01212,ハービンジャー  Harbinger(英)  ,レッドカチューシャ  ,ディープインパクト  ,2.5516266998803956,2
13,7,14,サンピアノソナタ,牝4,53.0,▲和田陽,小野,464(+4),美浦,2021100074,01223,ニューイヤーズデイ  ,ピアノボレロ  ,ダンスインザダーク  ,-1.399845352416946,11
14,8,15,ラブリーリディア,牝3,54.0,小沢,中内田,450(+6),栗東,2022100625,01185,エピファネイア  ,オールフォーラヴ  ,ディープインパクト  ,-1.0228541707436964,8
15,8,16,デイジー,牝4,56.0,江田照,田中勝,480(+4),美浦,2021104173,00689,デクラレーションオブウォー  ,リボンフラワー  ,ディープインパクト  ,-0.8743429398699153,7
